?x	?label
<http://purl.obolibrary.org/obo/UBERON_0001759>	"vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_0001780>	"spinal nerve"
<http://purl.obolibrary.org/obo/UBERON_0001781>	"layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001782>	"pigmented layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001783>	"optic disc"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"cranial nerve"
<http://purl.obolibrary.org/obo/UBERON_0001786>	"fovea centralis"
<http://purl.obolibrary.org/obo/UBERON_0001787>	"photoreceptor layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001788>	"outer limiting layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001789>	"outer nuclear layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001790>	"outer plexiform layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001791>	"inner nuclear layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001792>	"ganglionic layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001793>	"nerve fiber layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001794>	"inner limiting layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001795>	"inner plexiform layer of retina"
<http://purl.obolibrary.org/obo/UBERON_0001800>	"sensory ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001805>	"autonomic ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001806>	"sympathetic ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001807>	"paravertebral ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001808>	"parasympathetic ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001809>	"enteric ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001810>	"nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001813>	"spinal nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001814>	"brachial nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001815>	"lumbosacral nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001816>	"autonomic nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001853>	"utricle of membranous labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0001854>	"saccule of membranous labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0001869>	"cerebral hemisphere"
<http://purl.obolibrary.org/obo/UBERON_0001870>	"frontal cortex"
<http://purl.obolibrary.org/obo/UBERON_0001871>	"temporal lobe"
<http://purl.obolibrary.org/obo/UBERON_0001872>	"parietal lobe"
<http://purl.obolibrary.org/obo/UBERON_0001873>	"caudate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001874>	"putamen"
<http://purl.obolibrary.org/obo/UBERON_0001875>	"globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0001876>	"amygdala"
<http://purl.obolibrary.org/obo/UBERON_0001877>	"medial septal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001878>	"septofimbrial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001879>	"nucleus of diagonal band"
<http://purl.obolibrary.org/obo/UBERON_0001880>	"bed nucleus of stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0001881>	"island of Calleja"
<http://purl.obolibrary.org/obo/UBERON_0001882>	"nucleus accumbens"
<http://purl.obolibrary.org/obo/UBERON_0001883>	"olfactory tubercle"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"phrenic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001885>	"dentate gyrus of hippocampal formation"
<http://purl.obolibrary.org/obo/UBERON_0001886>	"choroid plexus"
<http://purl.obolibrary.org/obo/UBERON_0001887>	"internal capsule of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001888>	"lateral olfactory stria"
<http://purl.obolibrary.org/obo/UBERON_0001889>	"trunk of phrenic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001890>	"forebrain"
<http://purl.obolibrary.org/obo/UBERON_0001891>	"midbrain"
<http://purl.obolibrary.org/obo/UBERON_0001892>	"rhombomere"
<http://purl.obolibrary.org/obo/UBERON_0001893>	"telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001894>	"diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001895>	"metencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_0001897>	"dorsal plus ventral thalamus"
<http://purl.obolibrary.org/obo/UBERON_0001898>	"hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0001899>	"epithalamus"
<http://purl.obolibrary.org/obo/UBERON_0001900>	"ventral thalamus"
<http://purl.obolibrary.org/obo/UBERON_0001903>	"thalamic reticular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001904>	"habenula"
<http://purl.obolibrary.org/obo/UBERON_0001905>	"pineal body"
<http://purl.obolibrary.org/obo/UBERON_0001906>	"subthalamic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001907>	"zona incerta"
<http://purl.obolibrary.org/obo/UBERON_0001908>	"optic tract"
<http://purl.obolibrary.org/obo/UBERON_0001909>	"habenular commissure"
<http://purl.obolibrary.org/obo/UBERON_0001910>	"medial forebrain bundle"
<http://purl.obolibrary.org/obo/UBERON_0001920>	"paraventricular nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0001921>	"reuniens nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001922>	"parafascicular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001923>	"central medial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001924>	"paracentral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001925>	"ventral lateral nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0001926>	"lateral geniculate body"
<http://purl.obolibrary.org/obo/UBERON_0001927>	"medial geniculate body"
<http://purl.obolibrary.org/obo/UBERON_0001928>	"preoptic area"
<http://purl.obolibrary.org/obo/UBERON_0001929>	"supraoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001930>	"paraventricular nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0001931>	"lateral preoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001932>	"arcuate nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0001933>	"retrochiasmatic area"
<http://purl.obolibrary.org/obo/UBERON_0001934>	"dorsomedial nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0001935>	"ventromedial nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0001936>	"tuberomammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001937>	"lateral hypothalamic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001938>	"lateral mammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001939>	"medial mammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001940>	"supramammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001941>	"lateral habenular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001942>	"medial habenular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001943>	"midbrain tegmentum"
<http://purl.obolibrary.org/obo/UBERON_0001944>	"pretectal region"
<http://purl.obolibrary.org/obo/UBERON_0001945>	"superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0001946>	"inferior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0001947>	"red nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001948>	"regional part of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0001950>	"neocortex"
<http://purl.obolibrary.org/obo/UBERON_0001953>	"presubiculum"
<http://purl.obolibrary.org/obo/UBERON_0001954>	"Ammon's horn"
<http://purl.obolibrary.org/obo/UBERON_0001964>	"least splanchnic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001965>	"substantia nigra pars compacta"
<http://purl.obolibrary.org/obo/UBERON_0001966>	"substantia nigra pars reticulata"
<http://purl.obolibrary.org/obo/UBERON_0001989>	"superior cervical ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001990>	"middle cervical ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001991>	"cervical ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001997>	"olfactory epithelium"
<http://purl.obolibrary.org/obo/UBERON_0002004>	"trunk of sciatic nerve"
<http://purl.obolibrary.org/obo/UBERON_0002005>	"enteric nervous system"
<http://purl.obolibrary.org/obo/UBERON_0002008>	"cardiac nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002009>	"pulmonary nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002010>	"celiac nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002013>	"superior hypogastric nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002014>	"inferior hypogastric nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002019>	"accessory XI nerve"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"gray matter"
<http://purl.obolibrary.org/obo/UBERON_0002021>	"occipital lobe"
<http://purl.obolibrary.org/obo/UBERON_0002022>	"insula"
<http://purl.obolibrary.org/obo/UBERON_0002023>	"claustrum of brain"
<http://purl.obolibrary.org/obo/UBERON_0002024>	"internal carotid nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002028>	"hindbrain"
<http://purl.obolibrary.org/obo/UBERON_0002034>	"suprachiasmatic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002035>	"medial preoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002037>	"cerebellum"
<http://purl.obolibrary.org/obo/UBERON_0002038>	"substantia nigra"
<http://purl.obolibrary.org/obo/UBERON_0002043>	"dorsal raphe nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002044>	"ventral nucleus of posterior commissure"
<http://purl.obolibrary.org/obo/UBERON_0002045>	"cuneate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002047>	"pontine raphe nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002058>	"main ciliary ganglion"
<http://purl.obolibrary.org/obo/UBERON_0002059>	"submandibular ganglion"
<http://purl.obolibrary.org/obo/UBERON_0002092>	"brain dura mater"
<http://purl.obolibrary.org/obo/UBERON_0002093>	"spinal dura mater"
<http://purl.obolibrary.org/obo/UBERON_0002126>	"solitary tract nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0002127>	"inferior olivary complex"
<http://purl.obolibrary.org/obo/UBERON_0002128>	"superior olivary complex"
<http://purl.obolibrary.org/obo/UBERON_0002129>	"cerebellar cortex"
<http://purl.obolibrary.org/obo/UBERON_0002130>	"cerebellar nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0002131>	"anterior lobe of cerebellum"
<http://purl.obolibrary.org/obo/UBERON_0002132>	"dentate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002136>	"hilus of dentate gyrus"
<http://purl.obolibrary.org/obo/UBERON_0002138>	"habenulo-interpeduncular tract"
<http://purl.obolibrary.org/obo/UBERON_0002139>	"subcommissural organ"
<http://purl.obolibrary.org/obo/UBERON_0002140>	"parabigeminal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002141>	"parvocellular oculomotor nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002142>	"pedunculopontine tegmental nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002143>	"dorsal tegmental nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002144>	"peripeduncular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002145>	"interpeduncular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002147>	"reticulotegmental nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002148>	"locus ceruleus"
<http://purl.obolibrary.org/obo/UBERON_0002149>	"superior salivatory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0002151>	"pontine nuclear group"
<http://purl.obolibrary.org/obo/UBERON_0002152>	"middle cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0002153>	"fastigial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002154>	"lateral reticular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002155>	"gigantocellular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002156>	"nucleus raphe magnus"
<http://purl.obolibrary.org/obo/UBERON_0002157>	"nucleus raphe pallidus"
<http://purl.obolibrary.org/obo/UBERON_0002158>	"principal inferior olivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002159>	"medial accessory inferior olivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002160>	"nucleus prepositus"
<http://purl.obolibrary.org/obo/UBERON_0002161>	"gracile nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002162>	"area postrema"
<http://purl.obolibrary.org/obo/UBERON_0002163>	"inferior cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0002164>	"tectobulbar tract"
<http://purl.obolibrary.org/obo/UBERON_0002175>	"intermediolateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002176>	"lateral cervical nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002179>	"lateral funiculus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002180>	"ventral funiculus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002181>	"substantia gelatinosa"
<http://purl.obolibrary.org/obo/UBERON_0002191>	"subiculum"
<http://purl.obolibrary.org/obo/UBERON_0002192>	"ventricular system choroidal fissure"
<http://purl.obolibrary.org/obo/UBERON_0002196>	"adenohypophysis"
<http://purl.obolibrary.org/obo/UBERON_0002197>	"median eminence of neurohypophysis"
<http://purl.obolibrary.org/obo/UBERON_0002198>	"neurohypophysis"
<http://purl.obolibrary.org/obo/UBERON_0002206>	"mammillary body"
<http://purl.obolibrary.org/obo/UBERON_0002211>	"nerve root"
<http://purl.obolibrary.org/obo/UBERON_0002212>	"macula of saccule of membranous labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0002214>	"macula of utricle of membranous labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0002219>	"subfornical organ"
<http://purl.obolibrary.org/obo/UBERON_0002240>	"spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002245>	"cerebellar hemisphere"
<http://purl.obolibrary.org/obo/UBERON_0002246>	"dorsal thoracic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002256>	"dorsal horn of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002257>	"ventral horn of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002258>	"dorsal funiculus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002259>	"corpora quadrigemina"
<http://purl.obolibrary.org/obo/UBERON_0002260>	"ventral root of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002261>	"dorsal root of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002262>	"celiac ganglion"
<http://purl.obolibrary.org/obo/UBERON_0002263>	"lentiform nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002264>	"olfactory bulb"
<http://purl.obolibrary.org/obo/UBERON_0002265>	"olfactory tract"
<http://purl.obolibrary.org/obo/UBERON_0002266>	"anterior olfactory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002267>	"laterodorsal tegmental nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002270>	"hyaloid artery"
<http://purl.obolibrary.org/obo/UBERON_0002271>	"periventricular zone of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0002272>	"medial zone of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0002273>	"lateral zone of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0002274>	"perifornical nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002275>	"reticular formation"
<http://purl.obolibrary.org/obo/UBERON_0002280>	"otolith"
<http://purl.obolibrary.org/obo/UBERON_0002285>	"telencephalic ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002286>	"third ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002287>	"optic recess of third ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002288>	"choroid plexus of third ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002289>	"midbrain cerebral aqueduct"
<http://purl.obolibrary.org/obo/UBERON_0002290>	"choroid plexus of fourth ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002291>	"central canal of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"brainstem"
<http://purl.obolibrary.org/obo/UBERON_0002301>	"layer of neocortex"
<http://purl.obolibrary.org/obo/UBERON_0002304>	"layer of dentate gyrus"
<http://purl.obolibrary.org/obo/UBERON_0002305>	"layer of hippocampus"
<http://purl.obolibrary.org/obo/UBERON_0002307>	"choroid plexus of lateral ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002308>	"nucleus of brain"
<http://purl.obolibrary.org/obo/UBERON_0002309>	"medial longitudinal fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0002310>	"hippocampus fimbria"
<http://purl.obolibrary.org/obo/UBERON_0002313>	"hippocampus pyramidal layer"
<http://purl.obolibrary.org/obo/UBERON_0002314>	"midbrain tectum"
<http://purl.obolibrary.org/obo/UBERON_0002315>	"gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002316>	"white matter"
<http://purl.obolibrary.org/obo/UBERON_0002317>	"white matter of cerebellum"
<http://purl.obolibrary.org/obo/UBERON_0002318>	"white matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002322>	"periventricular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002327>	"trunk of intercostal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002336>	"corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0002360>	"meninx"
<http://purl.obolibrary.org/obo/UBERON_0002361>	"pia mater"
<http://purl.obolibrary.org/obo/UBERON_0002362>	"arachnoid mater"
