?x	?label
<http://purl.obolibrary.org/obo/UBERON_0001611>	"sublingual artery"
<http://purl.obolibrary.org/obo/UBERON_0001617>	"mental artery"
<http://purl.obolibrary.org/obo/UBERON_0001655>	"submental vein"
<http://purl.obolibrary.org/obo/UBERON_0001682>	"palatine bone"
<http://purl.obolibrary.org/obo/UBERON_0001684>	"mandible"
<http://purl.obolibrary.org/obo/UBERON_0001708>	"jaw skeleton"
<http://purl.obolibrary.org/obo/UBERON_0001709>	"upper jaw region"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"lower jaw region"
<http://purl.obolibrary.org/obo/UBERON_0001716>	"secondary palate"
<http://purl.obolibrary.org/obo/UBERON_0001723>	"tongue"
<http://purl.obolibrary.org/obo/UBERON_0001726>	"papilla of tongue"
<http://purl.obolibrary.org/obo/UBERON_0001728>	"nasopharynx"
<http://purl.obolibrary.org/obo/UBERON_0001729>	"oropharynx"
<http://purl.obolibrary.org/obo/UBERON_0001731>	"cavity of pharynx"
<http://purl.obolibrary.org/obo/UBERON_0001732>	"pharyngeal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0001733>	"soft palate"
<http://purl.obolibrary.org/obo/UBERON_0001734>	"palatine uvula"
<http://purl.obolibrary.org/obo/UBERON_0001735>	"tonsillar ring"
<http://purl.obolibrary.org/obo/UBERON_0001736>	"submandibular gland"
<http://purl.obolibrary.org/obo/UBERON_0001742>	"epiglottic cartilage"
<http://purl.obolibrary.org/obo/UBERON_0001761>	"future foramen cecum"
<http://purl.obolibrary.org/obo/UBERON_0001764>	"maxillary sinus"
<http://purl.obolibrary.org/obo/UBERON_0001828>	"gingiva"
<http://purl.obolibrary.org/obo/UBERON_0001829>	"major salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001830>	"minor salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001831>	"parotid gland"
<http://purl.obolibrary.org/obo/UBERON_0001832>	"sublingual gland"
<http://purl.obolibrary.org/obo/UBERON_0001833>	"lip"
<http://purl.obolibrary.org/obo/UBERON_0001834>	"upper lip"
<http://purl.obolibrary.org/obo/UBERON_0001835>	"lower lip"
<http://purl.obolibrary.org/obo/UBERON_0001837>	"duct of salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001838>	"sublingual duct"
<http://purl.obolibrary.org/obo/UBERON_0001902>	"epithelium of small intestine"
<http://purl.obolibrary.org/obo/UBERON_0001949>	"gingival epithelium"
<http://purl.obolibrary.org/obo/UBERON_0001951>	"epithelium of nasopharynx"
<http://purl.obolibrary.org/obo/UBERON_0001952>	"epithelium of oropharynx"
<http://purl.obolibrary.org/obo/UBERON_0001959>	"white pulp of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001960>	"periarterial lymphatic sheath"
<http://purl.obolibrary.org/obo/UBERON_0001962>	"gut-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"submucosa of esophagus"
<http://purl.obolibrary.org/obo/UBERON_0001974>	"lamina propria of esophagus"
<http://purl.obolibrary.org/obo/UBERON_0001975>	"serosa of esophagus"
<http://purl.obolibrary.org/obo/UBERON_0001976>	"epithelium of esophagus"
<http://purl.obolibrary.org/obo/UBERON_0001983>	"crypt of Lieberkuhn"
<http://purl.obolibrary.org/obo/UBERON_0001984>	"crypt of Lieberkuhn of large intestine"
<http://purl.obolibrary.org/obo/UBERON_0002029>	"epithelium of gall bladder"
<http://purl.obolibrary.org/obo/UBERON_0002106>	"spleen"
<http://purl.obolibrary.org/obo/UBERON_0002107>	"liver"
<http://purl.obolibrary.org/obo/UBERON_0002108>	"small intestine"
<http://purl.obolibrary.org/obo/UBERON_0002110>	"gall bladder"
<http://purl.obolibrary.org/obo/UBERON_0002112>	"smooth muscle of esophagus"
<http://purl.obolibrary.org/obo/UBERON_0002114>	"duodenum"
<http://purl.obolibrary.org/obo/UBERON_0002115>	"jejunum"
<http://purl.obolibrary.org/obo/UBERON_0002116>	"ileum"
<http://purl.obolibrary.org/obo/UBERON_0002244>	"premaxilla"
<http://purl.obolibrary.org/obo/UBERON_0002294>	"biliary system"
<http://purl.obolibrary.org/obo/UBERON_0002334>	"submandibular duct"
<http://purl.obolibrary.org/obo/UBERON_0002372>	"tonsil"
<http://purl.obolibrary.org/obo/UBERON_0002373>	"palatine tonsil"
<http://purl.obolibrary.org/obo/UBERON_0002394>	"bile duct"
<http://purl.obolibrary.org/obo/UBERON_0002396>	"vomer"
<http://purl.obolibrary.org/obo/UBERON_0002397>	"maxilla"
<http://purl.obolibrary.org/obo/UBERON_0002399>	"lesser omentum"
<http://purl.obolibrary.org/obo/UBERON_0002423>	"hepatobiliary system"
<http://purl.obolibrary.org/obo/UBERON_0002424>	"oral epithelium"
<http://purl.obolibrary.org/obo/UBERON_0002439>	"myenteric nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002447>	"palatine gland"
<http://purl.obolibrary.org/obo/UBERON_0002448>	"fungiform papilla"
<http://purl.obolibrary.org/obo/UBERON_0002467>	"filiform papilla"
<http://purl.obolibrary.org/obo/UBERON_0002468>	"foliate papilla"
<http://purl.obolibrary.org/obo/UBERON_0002469>	"esophagus mucosa"
<http://purl.obolibrary.org/obo/UBERON_0002539>	"pharyngeal arch"
<http://purl.obolibrary.org/obo/UBERON_0003066>	"pharyngeal arch 2"
<http://purl.obolibrary.org/obo/UBERON_0003091>	"thyroid primordium"
<http://purl.obolibrary.org/obo/UBERON_0003107>	"Meckel's cartilage"
<http://purl.obolibrary.org/obo/UBERON_0003114>	"pharyngeal arch 3"
<http://purl.obolibrary.org/obo/UBERON_0003115>	"pharyngeal arch 4"
<http://purl.obolibrary.org/obo/UBERON_0003116>	"pharyngeal arch 5"
<http://purl.obolibrary.org/obo/UBERON_0003117>	"pharyngeal arch 6"
<http://purl.obolibrary.org/obo/UBERON_0003118>	"pharyngeal arch artery 1"
<http://purl.obolibrary.org/obo/UBERON_0003119>	"pharyngeal arch artery 2"
<http://purl.obolibrary.org/obo/UBERON_0003120>	"pharyngeal arch artery 3"
<http://purl.obolibrary.org/obo/UBERON_0003121>	"pharyngeal arch artery 4"
<http://purl.obolibrary.org/obo/UBERON_0003122>	"pharyngeal arch artery 5"
<http://purl.obolibrary.org/obo/UBERON_0003123>	"pharyngeal arch artery 6"
<http://purl.obolibrary.org/obo/UBERON_0003216>	"hard palate"
<http://purl.obolibrary.org/obo/UBERON_0003235>	"epithelium of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_0003236>	"epithelium of lower jaw"
<http://purl.obolibrary.org/obo/UBERON_0003258>	"endoderm of foregut"
<http://purl.obolibrary.org/obo/UBERON_0003259>	"endoderm of midgut"
<http://purl.obolibrary.org/obo/UBERON_0003260>	"endoderm of hindgut"
<http://purl.obolibrary.org/obo/UBERON_0003261>	"thyroid primordium endoderm"
<http://purl.obolibrary.org/obo/UBERON_0003267>	"tooth of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_0003268>	"tooth of lower jaw"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"skeleton of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_0003278>	"skeleton of lower jaw"
<http://purl.obolibrary.org/obo/UBERON_0003281>	"mesentery of stomach"
<http://purl.obolibrary.org/obo/UBERON_0003283>	"mesentery of oesophagus"
<http://purl.obolibrary.org/obo/UBERON_0003284>	"mesentery of midgut"
<http://purl.obolibrary.org/obo/UBERON_0003286>	"foregut region of duodenum"
<http://purl.obolibrary.org/obo/UBERON_0003287>	"midgut region of duodenum"
<http://purl.obolibrary.org/obo/UBERON_0003294>	"gland of foregut"
<http://purl.obolibrary.org/obo/UBERON_0003295>	"pharyngeal gland"
<http://purl.obolibrary.org/obo/UBERON_0003323>	"mesenchyme of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_0003324>	"mesenchyme of lower jaw"
<http://purl.obolibrary.org/obo/UBERON_0003329>	"submucosa of anal canal"
<http://purl.obolibrary.org/obo/UBERON_0003330>	"submucosa of rectum"
<http://purl.obolibrary.org/obo/UBERON_0003331>	"submucosa of colon"
<http://purl.obolibrary.org/obo/UBERON_0003332>	"submucosa of duodenum"
<http://purl.obolibrary.org/obo/UBERON_0003333>	"submucosa of jejunum"
<http://purl.obolibrary.org/obo/UBERON_0003334>	"serosa of rectum"
<http://purl.obolibrary.org/obo/UBERON_0003335>	"serosa of colon"
<http://purl.obolibrary.org/obo/UBERON_0003336>	"serosa of duodenum"
<http://purl.obolibrary.org/obo/UBERON_0003337>	"serosa of jejunum"
<http://purl.obolibrary.org/obo/UBERON_0003342>	"mucosa of anal canal"
<http://purl.obolibrary.org/obo/UBERON_0003343>	"mucosa of oral region"
<http://purl.obolibrary.org/obo/UBERON_0003346>	"mucosa of rectum"
<http://purl.obolibrary.org/obo/UBERON_0003351>	"pharyngeal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0003352>	"epithelium of midgut"
<http://purl.obolibrary.org/obo/UBERON_0003353>	"epithelium of hindgut"
<http://purl.obolibrary.org/obo/UBERON_0003354>	"epithelium of rectum"
<http://purl.obolibrary.org/obo/UBERON_0003357>	"epithelium of tongue"
<http://purl.obolibrary.org/obo/UBERON_0003358>	"epithelium of soft palate"
<http://purl.obolibrary.org/obo/UBERON_0003359>	"epithelium of submandibular gland"
<http://purl.obolibrary.org/obo/UBERON_0003360>	"epithelium of parotid gland"
<http://purl.obolibrary.org/obo/UBERON_0003361>	"epithelium of sublingual gland"
<http://purl.obolibrary.org/obo/UBERON_0003368>	"epithelium of hard palate"
<http://purl.obolibrary.org/obo/UBERON_0003384>	"skeletal muscle tissue of pharynx"
<http://purl.obolibrary.org/obo/UBERON_0003394>	"mesentery of hindgut"
<http://purl.obolibrary.org/obo/UBERON_0003395>	"mesentery of rectum"
<http://purl.obolibrary.org/obo/UBERON_0003396>	"mesentery of colon"
<http://purl.obolibrary.org/obo/UBERON_0003397>	"mesentery of duodenum"
<http://purl.obolibrary.org/obo/UBERON_0003398>	"mesentery of jejunum"
<http://purl.obolibrary.org/obo/UBERON_0003408>	"gland of digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0003409>	"gland of tongue"
<http://purl.obolibrary.org/obo/UBERON_0003410>	"oropharyngeal gland"
<http://purl.obolibrary.org/obo/UBERON_0003414>	"mesenchyme of mandible"
<http://purl.obolibrary.org/obo/UBERON_0003416>	"mesenchyme of tongue"
<http://purl.obolibrary.org/obo/UBERON_0003417>	"mesenchyme of soft palate"
<http://purl.obolibrary.org/obo/UBERON_0003418>	"mesenchyme of submandibular gland"
<http://purl.obolibrary.org/obo/UBERON_0003419>	"mesenchyme of parotid"
<http://purl.obolibrary.org/obo/UBERON_0003420>	"mesenchyme of sublingual gland"
<http://purl.obolibrary.org/obo/UBERON_0003424>	"mesenchyme of hard palate"
<http://purl.obolibrary.org/obo/UBERON_0003450>	"upper jaw incisor"
<http://purl.obolibrary.org/obo/UBERON_0003451>	"lower jaw incisor"
<http://purl.obolibrary.org/obo/UBERON_0003453>	"large intestine Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0003454>	"small intestine Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0003582>	"nasopharynx connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003666>	"upper jaw molar"
<http://purl.obolibrary.org/obo/UBERON_0003667>	"lower jaw molar"
<http://purl.obolibrary.org/obo/UBERON_0003679>	"mouth floor"
<http://purl.obolibrary.org/obo/UBERON_0003682>	"palatal muscle"
<http://purl.obolibrary.org/obo/UBERON_0003686>	"tooth socket"
<http://purl.obolibrary.org/obo/UBERON_0003700>	"temporomandibular joint"
<http://purl.obolibrary.org/obo/UBERON_0003703>	"extrahepatic bile duct"
<http://purl.obolibrary.org/obo/UBERON_0003704>	"intrahepatic bile duct"
<http://purl.obolibrary.org/obo/UBERON_0003705>	"Meckel's diverticulum"
<http://purl.obolibrary.org/obo/UBERON_0003729>	"mouth mucosa"
<http://purl.obolibrary.org/obo/UBERON_0003820>	"prostate bud"
<http://purl.obolibrary.org/obo/UBERON_0003832>	"esophagus muscle"
<http://purl.obolibrary.org/obo/UBERON_0003894>	"liver primordium"
<http://purl.obolibrary.org/obo/UBERON_0003903>	"bursa of Fabricius"
<http://purl.obolibrary.org/obo/UBERON_0003904>	"bursal plica"
<http://purl.obolibrary.org/obo/UBERON_0003905>	"bursal follicle"
<http://purl.obolibrary.org/obo/UBERON_0003910>	"splenic sinusoid"
<http://purl.obolibrary.org/obo/UBERON_0003928>	"digestive system duct"
<http://purl.obolibrary.org/obo/UBERON_0003929>	"digestive tract epithelium"
<http://purl.obolibrary.org/obo/UBERON_0003949>	"tubal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0003985>	"major sublingual duct"
<http://purl.obolibrary.org/obo/UBERON_0003986>	"minor sublingual duct"
<http://purl.obolibrary.org/obo/UBERON_0004041>	"spleen primary B follicle"
<http://purl.obolibrary.org/obo/UBERON_0004042>	"spleen secondary B follicle"
<http://purl.obolibrary.org/obo/UBERON_0004045>	"tailgut"
<http://purl.obolibrary.org/obo/UBERON_0004058>	"biliary ductule"
<http://purl.obolibrary.org/obo/UBERON_0004103>	"alveolar ridge"
<http://purl.obolibrary.org/obo/UBERON_0004117>	"pharyngeal pouch"
<http://purl.obolibrary.org/obo/UBERON_0004163>	"anterior ectodermal midgut"
<http://purl.obolibrary.org/obo/UBERON_0004185>	"endodermal part of digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0004220>	"large intestine smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004221>	"intestine smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004222>	"stomach smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004226>	"gastrointestinal system smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004238>	"spleen smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004239>	"small intestine smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004240>	"gall bladder smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004362>	"pharyngeal arch 1"
<http://purl.obolibrary.org/obo/UBERON_0004363>	"pharyngeal arch artery"
<http://purl.obolibrary.org/obo/UBERON_0004368>	"Reichert's cartilage"
<http://purl.obolibrary.org/obo/UBERON_0004527>	"alveolar process of maxilla"
<http://purl.obolibrary.org/obo/UBERON_0004528>	"alveolar ridge of mandible"
<http://purl.obolibrary.org/obo/UBERON_0004550>	"gastroesophageal sphincter"
<http://purl.obolibrary.org/obo/UBERON_0004641>	"spleen capsule"
<http://purl.obolibrary.org/obo/UBERON_0004647>	"liver lobule"
<http://purl.obolibrary.org/obo/UBERON_0004648>	"esophagus muscularis mucosa"
<http://purl.obolibrary.org/obo/UBERON_0004650>	"tongue keratinized epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004657>	"mandible condylar process"
<http://purl.obolibrary.org/obo/UBERON_0004658>	"mandible head"
<http://purl.obolibrary.org/obo/UBERON_0004659>	"mandible neck"
<http://purl.obolibrary.org/obo/UBERON_0004660>	"mandible coronoid process"
<http://purl.obolibrary.org/obo/UBERON_0004661>	"mandible temporal crest"
<http://purl.obolibrary.org/obo/UBERON_0004693>	"Peyer's patch epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004697>	"Peyer's patch germinal center"
<http://purl.obolibrary.org/obo/UBERON_0004742>	"dentary"
<http://purl.obolibrary.org/obo/UBERON_0004744>	"articular/anguloarticular"
<http://purl.obolibrary.org/obo/UBERON_0004752>	"palatoquadrate cartilage"
<http://purl.obolibrary.org/obo/UBERON_0004757>	"rectal salt gland"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"gland of anal canal"
<http://purl.obolibrary.org/obo/UBERON_0004767>	"vomerine tooth"
<http://purl.obolibrary.org/obo/UBERON_0004768>	"bone of lower jaw"
<http://purl.obolibrary.org/obo/UBERON_0004780>	"gastrointestinal system lamina propria"
<http://purl.obolibrary.org/obo/UBERON_0004781>	"gall bladder lamina propria"
<http://purl.obolibrary.org/obo/UBERON_0004782>	"gastrointestinal system serosa"
<http://purl.obolibrary.org/obo/UBERON_0004783>	"gall bladder serosa"
<http://purl.obolibrary.org/obo/UBERON_0004786>	"gastrointestinal system mucosa"
<http://purl.obolibrary.org/obo/UBERON_0004794>	"esophagus secretion"
<http://purl.obolibrary.org/obo/UBERON_0004808>	"gastrointestinal system epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004809>	"salivary gland epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004820>	"bile duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004822>	"extrahepatic bile duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004823>	"intrahepatic bile duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004831>	"esophagus skeletal muscle"
<http://purl.obolibrary.org/obo/UBERON_0004833>	"lip skeletal muscle"
<http://purl.obolibrary.org/obo/UBERON_0004834>	"hepatic duct smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004854>	"gastrointestinal system mesentery"
<http://purl.obolibrary.org/obo/UBERON_0004902>	"urogenital sinus epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004906>	"ectodermal part of digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0004907>	"lower digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0004908>	"upper digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0004912>	"biliary bud"
<http://purl.obolibrary.org/obo/UBERON_0004913>	"hepatopancreatic ampulla"
<http://purl.obolibrary.org/obo/UBERON_0004914>	"duodenal papilla"
<http://purl.obolibrary.org/obo/UBERON_0004915>	"sphincter of hepatopancreatic ampulla"
<http://purl.obolibrary.org/obo/UBERON_0004921>	"subdivision of digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0004924>	"submucosa of pharynx"
<http://purl.obolibrary.org/obo/UBERON_0004925>	"submucosa of laryngopharynx"
