?x	?label
<http://purl.obolibrary.org/obo/UBERON_0006854>	"distal straight tubule postmacula segment"
<http://purl.obolibrary.org/obo/UBERON_0007298>	"pronephric proximal convoluted tubule"
<http://purl.obolibrary.org/obo/UBERON_0007306>	"pronephric glomerular capillary"
<http://purl.obolibrary.org/obo/UBERON_0007307>	"pronephric glomerular basement membrane"
<http://purl.obolibrary.org/obo/UBERON_0007308>	"pronephric distal early tubule"
<http://purl.obolibrary.org/obo/UBERON_0007685>	"region of nephron tubule"
<http://purl.obolibrary.org/obo/UBERON_0008404>	"proximal tubular epithelium"
<http://purl.obolibrary.org/obo/UBERON_0008408>	"distal tubular epithelium"
<http://purl.obolibrary.org/obo/UBERON_0009035>	"renal straight tubule"
<http://purl.obolibrary.org/obo/UBERON_0009622>	"pronephric proximal straight tubule"
<http://purl.obolibrary.org/obo/UBERON_0009651>	"nephron tubule basement membrane"
<http://purl.obolibrary.org/obo/UBERON_0010000>	"multicellular anatomical structure"
<http://purl.obolibrary.org/obo/UBERON_0012352>	"mesangial matrix"
<http://purl.obolibrary.org/obo/UBERON_0012428>	"proximal convoluted tubule brush border"
<http://purl.obolibrary.org/obo/UBERON_0014388>	"kidney collecting duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0034996>	"outer renal medulla loop of Henle"
<http://purl.obolibrary.org/obo/UBERON_0034997>	"renal medulla loop of Henle"
<http://purl.obolibrary.org/obo/UBERON_2005292>	"distal late tubule"
<http://purl.obolibrary.org/obo/UBERON_2005311>	"pronephric glomerular capsule epithelium"
<http://purl.obolibrary.org/obo/UBERON_3011120>	"early proximal tubule"
<http://purl.obolibrary.org/obo/UBERON_3011121>	"late distal segment"
<http://www.w3.org/2002/07/owl#Nothing>	
<http://www.w3.org/2002/07/owl#Thing>	
