?x	?label
<http://purl.obolibrary.org/obo/UBERON_0004326>	"middle phalanx of pedal digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004327>	"middle phalanx of pedal digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004328>	"proximal phalanx of manual digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004329>	"proximal phalanx of manual digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004330>	"proximal phalanx of manual digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004331>	"proximal phalanx of manual digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004332>	"proximal phalanx of pedal digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004333>	"proximal phalanx of pedal digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004334>	"proximal phalanx of pedal digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004335>	"proximal phalanx of pedal digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004336>	"proximal phalanx of pedal digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004337>	"distal phalanx of manual digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004338>	"proximal phalanx of manual digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004375>	"bone of free limb or fin"
<http://purl.obolibrary.org/obo/UBERON_0004377>	"distal metaphysis"
<http://purl.obolibrary.org/obo/UBERON_0004378>	"proximal metaphysis"
<http://purl.obolibrary.org/obo/UBERON_0004379>	"distal epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004380>	"proximal epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004381>	"skeleton of limb"
<http://purl.obolibrary.org/obo/UBERON_0004382>	"epiphysis of humerus"
<http://purl.obolibrary.org/obo/UBERON_0004383>	"epiphysis of tibia"
<http://purl.obolibrary.org/obo/UBERON_0004384>	"epiphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0004385>	"epiphysis of radius"
<http://purl.obolibrary.org/obo/UBERON_0004386>	"epiphysis of ulna"
<http://purl.obolibrary.org/obo/UBERON_0004387>	"epiphysis of phalanx of manus"
<http://purl.obolibrary.org/obo/UBERON_0004388>	"epiphysis of fibula"
<http://purl.obolibrary.org/obo/UBERON_0004389>	"epiphysis of metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004390>	"epiphysis of metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004391>	"epiphysis of first metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004392>	"epiphysis of second metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004393>	"epiphysis of third metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004394>	"epiphysis of fourth metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004395>	"epiphysis of first metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004396>	"epiphysis of second metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004397>	"epiphysis of third metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004398>	"epiphysis of fourth metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004399>	"epiphysis of fifth metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004400>	"bone tissue of epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004401>	"bone tissue of distal epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004402>	"bone tissue of proximal epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004403>	"periosteum of epiphysis"
<http://purl.obolibrary.org/obo/UBERON_0004404>	"distal epiphysis of humerus"
<http://purl.obolibrary.org/obo/UBERON_0004405>	"distal epiphysis of tibia"
<http://purl.obolibrary.org/obo/UBERON_0004406>	"distal epiphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0004407>	"distal epiphysis of radius"
<http://purl.obolibrary.org/obo/UBERON_0004408>	"distal epiphysis of ulna"
<http://purl.obolibrary.org/obo/UBERON_0004409>	"distal epiphysis of phalanx of manus"
<http://purl.obolibrary.org/obo/UBERON_0004410>	"distal epiphysis of fibula"
<http://purl.obolibrary.org/obo/UBERON_0004411>	"proximal epiphysis of humerus"
<http://purl.obolibrary.org/obo/UBERON_0004412>	"proximal epiphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0004413>	"proximal epiphysis of radius"
<http://purl.obolibrary.org/obo/UBERON_0004414>	"proximal epiphysis of phalanx of manus"
<http://purl.obolibrary.org/obo/UBERON_0004415>	"proximal epiphysis of metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004416>	"proximal epiphysis of metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004417>	"proximal epiphysis of phalanx of manual digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004418>	"proximal epiphysis of phalanx of manual digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004419>	"proximal epiphysis of phalanx of manual digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004420>	"proximal epiphysis of phalanx of manual digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004421>	"proximal epiphysis of phalanx of manual digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004422>	"proximal epiphysis of first metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004423>	"proximal epiphysis of second metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004424>	"proximal epiphysis of third metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004425>	"proximal epiphysis of fourth metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004426>	"proximal epiphysis of fifth metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0004427>	"proximal epiphysis of first metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004428>	"proximal epiphysis of second metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004429>	"proximal epiphysis of third metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004430>	"proximal epiphysis of fourth metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004431>	"proximal epiphysis of fifth metatarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0004432>	"proximal epiphysis of distal phalanx of manual digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004433>	"proximal epiphysis of distal phalanx of manual digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004434>	"proximal epiphysis of distal phalanx of manual digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004435>	"proximal epiphysis of distal phalanx of manual digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004436>	"proximal epiphysis of middle phalanx of manual digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004437>	"proximal epiphysis of middle phalanx of manual digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004438>	"proximal epiphysis of middle phalanx of manual digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004439>	"proximal epiphysis of middle phalanx of manual digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004440>	"proximal epiphysis of proximal phalanx of manual digit 2"
<http://purl.obolibrary.org/obo/UBERON_0004441>	"proximal epiphysis of proximal phalanx of manual digit 3"
<http://purl.obolibrary.org/obo/UBERON_0004442>	"proximal epiphysis of proximal phalanx of manual digit 4"
<http://purl.obolibrary.org/obo/UBERON_0004443>	"proximal epiphysis of proximal phalanx of manual digit 5"
<http://purl.obolibrary.org/obo/UBERON_0004444>	"proximal epiphysis of distal phalanx of manual digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004445>	"proximal epiphysis of proximal phalanx of manual digit 1"
<http://purl.obolibrary.org/obo/UBERON_0004446>	"epiphysis of phalanx"
<http://purl.obolibrary.org/obo/UBERON_0004447>	"proximal epiphysis of phalanx"
<http://purl.obolibrary.org/obo/UBERON_0004448>	"distal epiphysis of phalanx"
<http://purl.obolibrary.org/obo/UBERON_0004651>	"scapula spine"
<http://purl.obolibrary.org/obo/UBERON_0004652>	"humerus diaphysis"
<http://purl.obolibrary.org/obo/UBERON_0004741>	"cleithrum"
<http://purl.obolibrary.org/obo/UBERON_0004743>	"coracoid bone"
<http://purl.obolibrary.org/obo/UBERON_0004753>	"scapulocoracoid"
<http://purl.obolibrary.org/obo/UBERON_0004769>	"diaphysis"
<http://purl.obolibrary.org/obo/UBERON_0005055>	"zone of long bone"
<http://purl.obolibrary.org/obo/UBERON_0005808>	"bone tissue of long bone"
<http://purl.obolibrary.org/obo/UBERON_0005809>	"cortex of manus bone"
<http://purl.obolibrary.org/obo/UBERON_0005893>	"leg bone"
<http://purl.obolibrary.org/obo/UBERON_0005897>	"manus bone"
<http://purl.obolibrary.org/obo/UBERON_0005899>	"pes bone"
<http://purl.obolibrary.org/obo/UBERON_0006213>	"carpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006214>	"carpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006234>	"femur pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006245>	"humerus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006246>	"humerus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006247>	"iliac pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006254>	"ischial cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006255>	"ischial pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006285>	"pubic pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006286>	"radius cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006287>	"radius-ulna pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006290>	"scapula cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006291>	"scapula pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0006306>	"ulna cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0006633>	"coracoid process of scapula"
<http://purl.obolibrary.org/obo/UBERON_0006657>	"glenoid fossa"
<http://purl.obolibrary.org/obo/UBERON_0006714>	"tibiofibula"
<http://purl.obolibrary.org/obo/UBERON_0006715>	"radio-ulna"
<http://purl.obolibrary.org/obo/UBERON_0006717>	"autopodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0006767>	"head of femur"
<http://purl.obolibrary.org/obo/UBERON_0006768>	"epiphyseal line"
<http://purl.obolibrary.org/obo/UBERON_0006771>	"long bone epiphyseal plate proliferative zone"
<http://purl.obolibrary.org/obo/UBERON_0006772>	"long bone epiphyseal plate hypertrophic zone"
<http://purl.obolibrary.org/obo/UBERON_0006773>	"long bone epiphyseal plate ossification zone"
<http://purl.obolibrary.org/obo/UBERON_0006775>	"zone of epiphyseal plate"
<http://purl.obolibrary.org/obo/UBERON_0006801>	"proximal head of humerus"
<http://purl.obolibrary.org/obo/UBERON_0006802>	"acetabular rim"
<http://purl.obolibrary.org/obo/UBERON_0006803>	"obturator foramen"
<http://purl.obolibrary.org/obo/UBERON_0006805>	"sternal end of clavicle"
<http://purl.obolibrary.org/obo/UBERON_0006806>	"entepicondyle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0006807>	"ectepicondyle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0006810>	"olecranon"
<http://purl.obolibrary.org/obo/UBERON_0006822>	"proximal epiphysis of ulna"
<http://purl.obolibrary.org/obo/UBERON_0006836>	"medial tibial tarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0006849>	"scapula"
<http://purl.obolibrary.org/obo/UBERON_0006861>	"diaphysis proper"
<http://purl.obolibrary.org/obo/UBERON_0006862>	"diaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0006863>	"proximal metaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0006864>	"distal metaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0006865>	"metaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0007119>	"neck of femur"
<http://purl.obolibrary.org/obo/UBERON_0007171>	"border of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007172>	"angle of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007173>	"lateral border of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007174>	"medial border of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007175>	"inferior angle of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007176>	"superior angle of scapula"
<http://purl.obolibrary.org/obo/UBERON_0007272>	"pectoral appendage skeleton"
<http://purl.obolibrary.org/obo/UBERON_0007273>	"pelvic appendage skeleton"
<http://purl.obolibrary.org/obo/UBERON_0007389>	"paired limb/fin cartilage"
<http://purl.obolibrary.org/obo/UBERON_0007390>	"pectoral appendage cartilage tissue"
<http://purl.obolibrary.org/obo/UBERON_0007391>	"pelvic appendage cartilage tissue"
<http://purl.obolibrary.org/obo/UBERON_0007828>	"girdle bone/zone"
<http://purl.obolibrary.org/obo/UBERON_0007829>	"pectoral girdle bone"
<http://purl.obolibrary.org/obo/UBERON_0007830>	"pelvic girdle bone/zone"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"pectoral girdle skeleton"
<http://purl.obolibrary.org/obo/UBERON_0007832>	"pelvic girdle skeleton"
<http://purl.obolibrary.org/obo/UBERON_0007841>	"furcula"
<http://purl.obolibrary.org/obo/UBERON_0007958>	"central carpal bone"
<http://purl.obolibrary.org/obo/UBERON_0007959>	"falciform carpal bone"
<http://purl.obolibrary.org/obo/UBERON_0007960>	"scapholunate"
<http://purl.obolibrary.org/obo/UBERON_0007990>	"proximal sesamoid bone of pes"
<http://purl.obolibrary.org/obo/UBERON_0007991>	"proximal sesamoid bone of manus"
<http://purl.obolibrary.org/obo/UBERON_0007993>	"ulnar sesamoid bone"
<http://purl.obolibrary.org/obo/UBERON_0007997>	"sesamoid bone of manus"
<http://purl.obolibrary.org/obo/UBERON_0008000>	"sesamoid bone of pes"
<http://purl.obolibrary.org/obo/UBERON_0008194>	"tibiotarsus"
<http://purl.obolibrary.org/obo/UBERON_0008195>	"tarsometatarsus"
<http://purl.obolibrary.org/obo/UBERON_0008254>	"styliform cartilage"
<http://purl.obolibrary.org/obo/UBERON_0008255>	"right clavicle"
<http://purl.obolibrary.org/obo/UBERON_0008256>	"left clavicle"
<http://purl.obolibrary.org/obo/UBERON_0008257>	"radial sesamoid"
<http://purl.obolibrary.org/obo/UBERON_0008449>	"trochlear notch"
<http://purl.obolibrary.org/obo/UBERON_0008772>	"proximal epiphysis of tibia"
<http://purl.obolibrary.org/obo/UBERON_0008775>	"proximal epiphysis of fibula"
<http://purl.obolibrary.org/obo/UBERON_0008786>	"third trochanter"
<http://purl.obolibrary.org/obo/UBERON_0008787>	"fourth trochanter"
<http://purl.obolibrary.org/obo/UBERON_0008962>	"forelimb bone"
<http://purl.obolibrary.org/obo/UBERON_0009000>	"ischial spine"
<http://purl.obolibrary.org/obo/UBERON_0009555>	"short pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009556>	"long pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009558>	"pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009859>	"endosteum"
<http://purl.obolibrary.org/obo/UBERON_0009878>	"mesopodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009879>	"tarsal skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009880>	"carpal skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009949>	"humeral diverticulum of clavicular air sac"
<http://purl.obolibrary.org/obo/UBERON_0009980>	"condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009984>	"medial condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009985>	"lateral condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009986>	"lateral epicondyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009987>	"medial epicondyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009988>	"condyle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0009989>	"condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0009990>	"medial condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0009991>	"lateral condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0010000>	"multicellular anatomical structure"
<http://purl.obolibrary.org/obo/UBERON_0010129>	"femur cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010540>	"tarsus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010541>	"tarsus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010543>	"acropodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010544>	"metacarpus skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010545>	"metatarsus skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010546>	"metapodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010547>	"pedal digit 1 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010548>	"pedal digit 2 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010549>	"pedal digit 3 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010550>	"pedal digit 4 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010551>	"pedal digit 5 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010557>	"pedal digit 1 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010558>	"pedal digit 2 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010559>	"pedal digit 3 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010560>	"pedal digit 4 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010561>	"pedal digit 5 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010565>	"manual digit 1 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010566>	"manual digit 2 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010567>	"manual digit 3 metacarpus pre-cartilage condensation"
