UBERON:0000040	Leydig's organ	UBERON:0002390|UBERON:0002405	hematopoietic system|immune system		
UBERON:0000041	odontode scale	UBERON:0001434|UBERON:0002067	skeletal system|dermis	BFO:0000050|UBERON:0001751	null|dentine
UBERON:0000042	serous membrane	UBERON:0000060	anatomical wall	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0000043	tendon	UBERON:0002204	musculoskeletal system		
UBERON:0000044	dorsal root ganglion	UBERON:0002261	dorsal root of spinal cord		
UBERON:0000045	ganglion	UBERON:0001016	nervous system		
UBERON:0000046	stemma	UBERON:0002104	visual system		
UBERON:0000047	simple eye	UBERON:0002104	visual system		
UBERON:0000048	pinhole eye	UBERON:0002104	visual system		
UBERON:0000049	spherical lensed eye	UBERON:0002104	visual system		
UBERON:0000050	simple eye with multiple lenses	UBERON:0002104	visual system	UBERON:0000965	lens of camera-type eye
UBERON:0000051	fornix of vagina	UBERON:0000996	vagina		
UBERON:0000052	fornix of brain	UBERON:0002421|UBERON:0002316	hippocampal formation|white matter	UBERON:0000470	cell part
UBERON:0000053	macula lutea	UBERON:0000966	retina		
UBERON:0000054	macula	UBERON:0001846	internal ear		
UBERON:0000055	vessel	UBERON:0000468	multi-cellular organism		
UBERON:0000056	ureter	UBERON:0011143|UBERON:0002355	upper urinary tract|pelvis		
UBERON:0000057	urethra	UBERON:0001556	lower urinary tract		
UBERON:0000058	duct	UBERON:0000468	multi-cellular organism		
UBERON:0000059	large intestine	UBERON:0004907|UBERON:0000160	lower digestive tract|intestine		
UBERON:0000060	anatomical wall	UBERON:0000062	organ	UBERON:0004923	organ component layer
UBERON:0000061	anatomical structure				
UBERON:0000062	organ	UBERON:0000467	anatomical system		
UBERON:0000063	organ segment	UBERON:0000062	organ		
UBERON:0000064	organ part	UBERON:0000062	organ		
UBERON:0000065	respiratory tract	UBERON:0001004	respiratory system		
UBERON:0000066	fully formed stage	UBERON:0000104	life cycle		
UBERON:0000067	embryo stage part	UBERON:0000068	embryo stage		
UBERON:0000068	embryo stage	UBERON:0000104	life cycle		
UBERON:0000069	larval stage	UBERON:0000104	life cycle		
UBERON:0000070	pupal stage	UBERON:0000104	life cycle		
UBERON:0000071	death stage	UBERON:0000104	life cycle		
UBERON:0000072	segment of respiratory tract	UBERON:0000065	respiratory tract		
UBERON:0000073	regional part of nervous system	UBERON:0001016	nervous system	UBERON:0000479	tissue
UBERON:0000074	renal glomerulus	UBERON:0001229	renal corpuscle		
UBERON:0000075	subdivision of skeletal system	UBERON:0001434	skeletal system		
UBERON:0000076	external ectoderm	UBERON:0000924	ectoderm	UBERON:0005769	basement membrane of epithelium
UBERON:0000077	mixed endoderm/mesoderm-derived structure				
UBERON:0000078	mixed ectoderm/mesoderm/endoderm-derived structure				
UBERON:0000079	male reproductive system	UBERON:0003101	male organism		
UBERON:0000080	mesonephros	UBERON:0000916|UBERON:0011143	abdomen|upper urinary tract	UBERON:0002553	anatomical cavity
UBERON:0000081	metanephros	UBERON:0000916|UBERON:0011143	abdomen|upper urinary tract	UBERON:0002553	anatomical cavity
UBERON:0000082	adult mammalian kidney	UBERON:0000916|UBERON:0011143	abdomen|upper urinary tract	UBERON:0002553	anatomical cavity
UBERON:0000083	mesonephric tubule	UBERON:0000080	mesonephros	UBERON:0005769	basement membrane of epithelium
UBERON:0000084	ureteric bud	UBERON:0003074	mesonephric duct	UBERON:0005769	basement membrane of epithelium
UBERON:0000085	morula	UBERON:0004716	conceptus		
UBERON:0000086	zona pellucida	UBERON:0000992	female gonad		
UBERON:0000087	inner cell mass	UBERON:0000922	embryo		
UBERON:0000088	trophoblast	UBERON:0000358	blastocyst		
UBERON:0000089	hypoblast (generic)	UBERON:0004750	blastoderm		
UBERON:0000090	blastocele				
UBERON:0000091	bilaminar disc	UBERON:0000922	embryo		
UBERON:0000092	post-embryonic stage	UBERON:0000104	life cycle		
UBERON:0000093	sulcus				
UBERON:0000094	membrane organ	UBERON:0000467	anatomical system	UBERON:0011823	dense connective tissue
UBERON:0000095	cardiac neural crest	UBERON:0002342	neural crest	BFO:0000050	null
UBERON:0000100	blastopore	UBERON:0004735	archenteron		
UBERON:0000101	lobe of lung	UBERON:0002048	lung		
UBERON:0000102	lung vasculature	UBERON:0007798|UBERON:0002048	vascular system|lung	UBERON:0000055	vessel
UBERON:0000104	life cycle				
UBERON:0000105	life cycle stage				
UBERON:0000106	zygote stage	UBERON:0000068	embryo stage		
UBERON:0000107	cleavage stage	UBERON:0000068	embryo stage		
UBERON:0000108	blastula stage	UBERON:0000068	embryo stage		
UBERON:0000109	gastrula stage	UBERON:0000068	embryo stage		
UBERON:0000110	neurula stage	UBERON:0000068	embryo stage		
UBERON:0000111	organogenesis stage	UBERON:0000068	embryo stage		
UBERON:0000112	sexually immature stage	UBERON:0000066	fully formed stage		
UBERON:0000113	post-juvenile adult stage	UBERON:0000066	fully formed stage		
UBERON:0000114	lung connective tissue	UBERON:0002048	lung		
UBERON:0000115	lung epithelium	UBERON:0002048	lung	UBERON:0005769	basement membrane of epithelium
UBERON:0000116	lung saccule	UBERON:0002299	alveolus of lung		
UBERON:0000117	respiratory tube	UBERON:0000065	respiratory tract		
UBERON:0000118	lung bud	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000119	cell layer	UBERON:0000468	multi-cellular organism		
UBERON:0000120	blood brain barrier	UBERON:0001016	nervous system		
UBERON:0000121	perineurium	UBERON:0001019	nerve fasciculus		
UBERON:0000122	neuron projection bundle	UBERON:0001016	nervous system	UBERON:0000470	cell part
UBERON:0000123	endoneurium	UBERON:0006134	nerve fiber		
UBERON:0000124	epineurium	UBERON:0002464	nerve trunk		
UBERON:0000125	neural nucleus	UBERON:0001017	central nervous system	UBERON:0002020	gray matter
UBERON:0000126	cranial nerve nucleus	UBERON:0003528	brain grey matter	BFO:0000050|UBERON:0002020	null|gray matter
UBERON:0000127	facial nucleus	UBERON:0000988|UBERON:0003528	pons|brain grey matter	BFO:0000050|UBERON:0002020	null|gray matter
UBERON:0000128	olivary body	UBERON:0001896	medulla oblongata		
UBERON:0000130	transverse foramen	UBERON:0002413|UBERON:0001077	cervical vertebra|transverse process of vertebra		
UBERON:0000144	trochlea of humerus	UBERON:0004404	distal epiphysis of humerus		
UBERON:0000151	pectoral fin	UBERON:0010708	pectoral complex	BFO:0000050|UBERON:0010710|BFO:0000050|BFO:0000050|BFO:0000050	null|pectoral fin skeleton|null|null|null
UBERON:0000152	pelvic fin	UBERON:0010709	pelvic complex	BFO:0000050|UBERON:0010711|BFO:0000050|BFO:0000050|BFO:0000050	null|pelvic fin skeleton|null|null|null
UBERON:0000153	anterior region of body	UBERON:0000468	multi-cellular organism	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000154	posterior region of body	UBERON:0000468	multi-cellular organism	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000155	theca cell layer	UBERON:0001305	ovarian follicle	UBERON:0000479	tissue
UBERON:0000156	theca externa	UBERON:0000155|UBERON:0000060	theca cell layer|anatomical wall		
UBERON:0000157	theca interna	UBERON:0000155|UBERON:0000060	theca cell layer|anatomical wall		
UBERON:0000158	membranous layer	UBERON:0000060	anatomical wall		
UBERON:0000159	anal canal	UBERON:0000059|UBERON:0001353	large intestine|anal region		
UBERON:0000160	intestine	UBERON:0001555|UBERON:0005409|UBERON:0000062	digestive tract|gastrointestinal system|organ		
UBERON:0000161	orifice	UBERON:0000468	multi-cellular organism		
UBERON:0000162	cloaca	UBERON:0004122|UBERON:0001555	genitourinary system|digestive tract	UBERON:0000479	tissue
UBERON:0000163	embryonic cloaca	UBERON:0001008|UBERON:0004122|UBERON:0012361|UBERON:0001555|UBERON:0000922	renal system|genitourinary system|internal anal region|digestive tract|embryo	UBERON:0000479	tissue
UBERON:0000164	primitive urogenital sinus	UBERON:0000163	embryonic cloaca		
UBERON:0000165	mouth	UBERON:0001555|UBERON:0000033|UBERON:0000062	digestive tract|head|organ	BFO:0000050	null
UBERON:0000166	oral opening	UBERON:0000165	mouth	BFO:0000050	null
UBERON:0000167	oral cavity	UBERON:0000165	mouth		
UBERON:0000168	segment of colon	UBERON:0001155	colon		
UBERON:0000170	pair of lungs	UBERON:0001558	lower respiratory tract	UBERON:0002168|UBERON:0002167	left lung|right lung
UBERON:0000171	respiration organ	UBERON:0001004	respiratory system		
UBERON:0000172	vomit	UBERON:0000468	multi-cellular organism		
UBERON:0000173	amniotic fluid	UBERON:0000468	multi-cellular organism		
UBERON:0000174	excreta	UBERON:0000468	multi-cellular organism		
UBERON:0000175	pleural effusion	UBERON:0000468	multi-cellular organism		
UBERON:0000176	oronasal secretion	UBERON:0000468	multi-cellular organism		
UBERON:0000177	pus	UBERON:0000468	multi-cellular organism		
UBERON:0000178	blood	UBERON:0004535|UBERON:0002390	cardiovascular system|hematopoietic system		
UBERON:0000179	haemolymphatic fluid	UBERON:0002390	hematopoietic system		
UBERON:0000180	lateral lumbar region of abdomen	UBERON:0000916	abdomen	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000199	neck of radius	UBERON:0004413	proximal epiphysis of radius		
UBERON:0000200	gyrus	UBERON:0001869	cerebral hemisphere		
UBERON:0000201	endothelial blood brain barrier	UBERON:0001016	nervous system	UBERON:0005769	basement membrane of epithelium
UBERON:0000202	glial blood brain barrier	UBERON:0001016	nervous system		
UBERON:0000203	pallium	UBERON:0001893	telencephalon	UBERON:0000479	tissue
UBERON:0000204	ventral part of telencephalon	UBERON:0001893	telencephalon	UBERON:0000479	tissue
UBERON:0000205	papula	UBERON:0001004	respiratory system		
UBERON:0000206	pharyngeal gill	UBERON:0001004	respiratory system		
UBERON:0000207	compound eye corneal lens	UBERON:0000018	compound eye		
UBERON:0000209	tetrapod frontal bone	UBERON:0003113|UBERON:0001703	dermatocranium|neurocranium	BFO:0000050|UBERON:0002481	null|bone tissue
UBERON:0000210	tetrapod parietal bone	UBERON:0004339	vault of skull	UBERON:0002481	bone tissue
UBERON:0000211	ligament	UBERON:0000468	multi-cellular organism	UBERON:0007846	dense regular connective tissue
UBERON:0000212	toilet claw	UBERON:0009551|UBERON:0001003	distal segment of digit|skin epidermis		
UBERON:0000218	vertebral arch of axis	UBERON:0001093	vertebral bone 2	UBERON:0002481	bone tissue
UBERON:0000219	vertebral foramen of atlas	UBERON:0001092	vertebral bone 1		
UBERON:0000220	atlanto-occipital joint	UBERON:0004770|UBERON:0006072	articular system|cervical region of vertebral column		
UBERON:0000221	supraauricular point	UBERON:0004655	zygomatic process of temporal bone		
UBERON:0000301	amniotic cavity			UBERON:0000173	amniotic fluid
UBERON:0000303	adductor longus	UBERON:0004463	musculature of hindlimb stylopod	UBERON:0001134	skeletal muscle tissue
UBERON:0000304	tendon sheath	UBERON:0000060|UBERON:0000043	anatomical wall|tendon		
UBERON:0000305	amnion	UBERON:0004716|UBERON:0000060	conceptus|anatomical wall	UBERON:0003262|UBERON:0003254	amniotic mesoderm|amniotic ectoderm
UBERON:0000307	blastula				
UBERON:0000309	body wall	UBERON:0002100	trunk	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000310	breast	UBERON:0001443	chest	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000311	extensor muscle	UBERON:0000026|UBERON:0001015	appendage|musculature	UBERON:0002385	muscle tissue
UBERON:0000312	inner cambium layer of periosteum	UBERON:0002515	periosteum	UBERON:0011824	fibrous connective tissue
UBERON:0000313	tibial cartilage tissue	UBERON:0000979	tibia		
UBERON:0000314	cecum mucosa	UBERON:0001242|UBERON:0001169|UBERON:0001153	intestinal mucosa|wall of large intestine|caecum		
UBERON:0000315	subarachnoid space	UBERON:0000955	brain		
UBERON:0000316	cervical mucus	UBERON:0000468	multi-cellular organism		
UBERON:0000317	colonic mucosa	UBERON:0001242|UBERON:0001155|UBERON:0001169	intestinal mucosa|colon|wall of large intestine		
UBERON:0000319	cytotrophoblast	UBERON:0000088	trophoblast		
UBERON:0000320	duodenal mucosa	UBERON:0001242|UBERON:0002114|UBERON:0001168	intestinal mucosa|duodenum|wall of small intestine		
UBERON:0000322	cerebral lobe	UBERON:0000956	cerebral cortex	UBERON:0000479	tissue
UBERON:0000323	late embryo				
UBERON:0000325	gastric gland	UBERON:0002330|UBERON:0006924	exocrine system|stomach glandular epithelium	UBERON:0000058	duct
UBERON:0000326	pancreatic juice	UBERON:0000468	multi-cellular organism		
UBERON:0000328	gut wall	UBERON:0001555|UBERON:0000062	digestive tract|organ	UBERON:0004923	organ component layer
UBERON:0000329	hair root	UBERON:0001037	strand of hair		
UBERON:0000331	ileal mucosa	UBERON:0001242|UBERON:0002116|UBERON:0001168	intestinal mucosa|ileum|wall of small intestine		
UBERON:0000332	yellow bone marrow	UBERON:0002390|UBERON:0001474|UBERON:0002405	hematopoietic system|bone element|immune system		
UBERON:0000333	intestinal gland	UBERON:0001242	intestinal mucosa		
UBERON:0000341	throat	UBERON:0000974	neck	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000344	mucosa	UBERON:0000060	anatomical wall		
UBERON:0000345	myelin	UBERON:0001016	nervous system		
UBERON:0000346	myelin membrane			UBERON:0000345	myelin
UBERON:0000347	myelin sheath			UBERON:0000345	myelin
UBERON:0000348	ophthalmic nerve	UBERON:0001645	trigeminal nerve	UBERON:0000470	cell part
UBERON:0000349	limbic system	UBERON:0001890	forebrain		
UBERON:0000351	nuchal ligament	UBERON:0001434|UBERON:0012477	skeletal system|dorsal part of neck	UBERON:0007846	dense regular connective tissue
UBERON:0000353	parenchyma	UBERON:0000062	organ		
UBERON:0000355	pharyngeal mucosa	UBERON:0001042|UBERON:0000060	chordate pharynx|anatomical wall		
UBERON:0000358	blastocyst	UBERON:0000307	blastula	UBERON:0000087|UBERON:0000088	inner cell mass|trophoblast
UBERON:0000359	preputial gland	UBERON:0002330|UBERON:0000990|UBERON:0001003	exocrine system|reproductive system|skin epidermis	UBERON:0000058	duct
UBERON:0000361	red bone marrow	UBERON:0002390|UBERON:0001474|UBERON:0002405	hematopoietic system|bone element|immune system		
UBERON:0000362	renal medulla	UBERON:0002113	kidney	UBERON:0000479	tissue
UBERON:0000363	reticuloendothelial system	UBERON:0006804|UBERON:0002405	reticular tissue|immune system		
UBERON:0000365	urothelium	UBERON:0001008	renal system	UBERON:0005769	basement membrane of epithelium
UBERON:0000366	flexor muscle	UBERON:0000026|UBERON:0001015	appendage|musculature	UBERON:0002385	muscle tissue
UBERON:0000368	adductor brevis	UBERON:0004463	musculature of hindlimb stylopod	UBERON:0001134	skeletal muscle tissue
UBERON:0000369	corpus striatum	UBERON:0002420	basal ganglion	UBERON:0000479	tissue
UBERON:0000370	adductor magnus	UBERON:0004463	musculature of hindlimb stylopod	UBERON:0001134	skeletal muscle tissue
UBERON:0000371	syncytiotrophoblast	UBERON:0004364	ectoplacental cone		
UBERON:0000372	extensor digitorum brevis	UBERON:0004488	musculature of pes	UBERON:0001134	skeletal muscle tissue
UBERON:0000373	tapetum of corpus callosum	UBERON:0002336	corpus callosum	UBERON:0006135	myelinated nerve fiber
UBERON:0000375	mandibular nerve	UBERON:0001645|UBERON:0000062	trigeminal nerve|organ	UBERON:0000470	cell part
UBERON:0000376	hindlimb stylopod	UBERON:0000978	leg	BFO:0000050|BFO:0000050|UBERON:0011583|BFO:0000050|BFO:0000050	null|null|stylopodial skeleton|null|null
UBERON:0000377	maxillary nerve	UBERON:0001645	trigeminal nerve	UBERON:0000470	cell part
UBERON:0000378	tongue muscle	UBERON:0004477	tongue musculature	UBERON:0002385	muscle tissue
UBERON:0000379	tracheal mucosa	UBERON:0001005|UBERON:0000060	respiratory airway|anatomical wall		
UBERON:0000381	urinary bladder detrusor smooth muscle	UBERON:0012378|UBERON:0001015	muscle layer of urinary bladder|musculature		
UBERON:0000382	apocrine sweat gland	UBERON:0002330|UBERON:0001003	exocrine system|skin epidermis	UBERON:0000058	duct
UBERON:0000383	musculature of body	UBERON:0002204	musculoskeletal system		
UBERON:0000387	meniscus	UBERON:0000982	skeletal joint	UBERON:0001995	fibrocartilage
UBERON:0000388	epiglottis	UBERON:0001051	hypopharynx		
UBERON:0000389	lens cortex	UBERON:0000965	lens of camera-type eye		
UBERON:0000390	lens nucleus	UBERON:0000965	lens of camera-type eye		
UBERON:0000391	leptomeninx	UBERON:0010743	meningeal cluster	UBERON:0011823	dense connective tissue
UBERON:0000392	longissimus muscle	UBERON:0002462	erector spinae muscle group	UBERON:0002385	muscle tissue
UBERON:0000395	cochlear ganglion	UBERON:0002827|UBERON:0016490	vestibulocochlear ganglion|auditory system	BFO:0000050	null
UBERON:0000396	vallate papilla	UBERON:0009471	dorsum of tongue	UBERON:0001727	taste bud
UBERON:0000397	colonic epithelium	UBERON:0001207|UBERON:0001155	mucosa of large intestine|colon	UBERON:0005769	basement membrane of epithelium
UBERON:0000398	cartilage tissue of sternum	UBERON:0000975	sternum		
UBERON:0000399	jejunal mucosa	UBERON:0001242|UBERON:0002115|UBERON:0001168	intestinal mucosa|jejunum|wall of small intestine		
UBERON:0000400	jejunal epithelium	UBERON:0008343|UBERON:0001902	intestinal villus of jejunum|epithelium of small intestine	UBERON:0005769	basement membrane of epithelium
UBERON:0000401	mandibular ramus	UBERON:0001684	mandible		
UBERON:0000402	nasal vestibule	UBERON:0001707	nasal cavity		
UBERON:0000403	scalp	UBERON:0000033	head	BFO:0000050|BFO:0000050	null|null
UBERON:0000407	sympathetic trunk	UBERON:0000013	sympathetic nervous system		
UBERON:0000408	vertebral ganglion	UBERON:0001991	cervical ganglion		
UBERON:0000409	serous gland	UBERON:0002330	exocrine system	UBERON:0000058|UBERON:0013232	duct|serous acinus
UBERON:0000410	bronchial mucosa	UBERON:0002185|UBERON:0000060	bronchus|anatomical wall		
UBERON:0000411	visual cortex	UBERON:0002021|UBERON:0000956	occipital lobe|cerebral cortex	UBERON:0000479	tissue
UBERON:0000412	dermal papilla	UBERON:0001992	papillary layer of dermis		
UBERON:0000414	mucous gland	UBERON:0002330	exocrine system	UBERON:0000058	duct
UBERON:0000415	artery wall	UBERON:0000062|UBERON:0001637	organ|artery	UBERON:0004923	organ component layer
UBERON:0000416	subdural space	UBERON:0010743	meningeal cluster		
UBERON:0000420	myoepithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000423	eccrine sweat gland	UBERON:0002330|UBERON:0001003	exocrine system|skin epidermis	UBERON:0000058	duct
UBERON:0000424	gastric pit	UBERON:0001199	mucosa of stomach		
UBERON:0000426	extravillous trophoblast	UBERON:0000922	embryo		
UBERON:0000428	prostate epithelium	UBERON:0002367	prostate gland	UBERON:0005769	basement membrane of epithelium
UBERON:0000429	enteric plexus	UBERON:0002005	enteric nervous system		
UBERON:0000430	ventral intermediate nucleus of thalamus	UBERON:0001900|UBERON:0003528	ventral thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0000431	ventral medial complex of thalamus	UBERON:0002776	ventral nuclear group	UBERON:0000479	tissue
UBERON:0000432	endopeduncular nucleus	UBERON:0009641|UBERON:0003528	ansa lenticularis|brain grey matter	UBERON:0002020	gray matter
UBERON:0000433	posterior paraventricular nucleus of thalamus	UBERON:0002705	midline nuclear group	UBERON:0002020	gray matter
UBERON:0000434	anterior paraventricular nucleus of thalamus	UBERON:0002705	midline nuclear group	UBERON:0002020	gray matter
UBERON:0000435	lateral tuberal nucleus	UBERON:0003528|UBERON:0002430	brain grey matter|lateral hypothalamic area	UBERON:0002020	gray matter
UBERON:0000437	arachnoid barrier layer	UBERON:0000201|UBERON:0000060|UBERON:0002362	endothelial blood brain barrier|anatomical wall|arachnoid mater		
UBERON:0000439	arachnoid trabecula	UBERON:0002362	arachnoid mater		
UBERON:0000440	trabecula	UBERON:0000062	organ		
UBERON:0000442	right testicular vein	UBERON:0004537|UBERON:0004582	blood vasculature|venous system	UBERON:0007500	epithelial tube open at both ends
UBERON:0000443	left testicular vein	UBERON:0004537|UBERON:0004582	blood vasculature|venous system	UBERON:0007500	epithelial tube open at both ends
UBERON:0000444	lymphoid follicle	UBERON:0002465	lymphoid system		
UBERON:0000445	habenular trigone	UBERON:0001904	habenula	UBERON:0000479	tissue
UBERON:0000446	septum of telencephalon	UBERON:0001869	cerebral hemisphere		
UBERON:0000450	corpus albicans	UBERON:0000992	female gonad		
UBERON:0000451	prefrontal cortex	UBERON:0001870	frontal cortex	UBERON:0000479	tissue
UBERON:0000453	decidua basalis	UBERON:0002450	decidua		
UBERON:0000454	cerebral subcortex	UBERON:0000955	brain		
UBERON:0000456	bodily secretion	UBERON:0000468	multi-cellular organism		
UBERON:0000457	cavernous artery	UBERON:0004537|UBERON:0004572|UBERON:0000062	blood vasculature|arterial system|organ	UBERON:0007500	epithelial tube open at both ends
UBERON:0000458	endocervix	UBERON:0000002	uterine cervix	UBERON:0000485	simple columnar epithelium
UBERON:0000459	uterine wall	UBERON:0000995	uterus	UBERON:0004923	organ component layer
UBERON:0000460	major vestibular gland	UBERON:0002330|UBERON:0002416|UBERON:0000997	exocrine system|integumental system|mammalian vulva	UBERON:0000058	duct
UBERON:0000461	minor vestibular gland	UBERON:0002330|UBERON:0000997|UBERON:0001334	exocrine system|mammalian vulva|female urethra	UBERON:0000058	duct
UBERON:0000463	portion of organism substance	UBERON:0000468	multi-cellular organism		
UBERON:0000464	anatomical space				
UBERON:0000465	material anatomical entity				
UBERON:0000466	immaterial anatomical entity				
UBERON:0000467	anatomical system	UBERON:0000468	multi-cellular organism		
UBERON:0000468	multi-cellular organism				
UBERON:0000470	cell part				
UBERON:0000471	compound organ component			UBERON:0000479	tissue
UBERON:0000472	simple organ	UBERON:0000467	anatomical system		
UBERON:0000473	testis	UBERON:0000079	male reproductive system		
UBERON:0000474	female reproductive system	UBERON:0003100	female organism		
UBERON:0000475	organism subdivision	UBERON:0000468	multi-cellular organism	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
UBERON:0000476	acellular anatomical structure				
UBERON:0000477	anatomical cluster	UBERON:0000468	multi-cellular organism		
UBERON:0000478	extraembryonic structure				
UBERON:0000479	tissue	UBERON:0000468	multi-cellular organism		
UBERON:0000480	anatomical group	UBERON:0000468	multi-cellular organism		
UBERON:0000481	multi-tissue structure			UBERON:0000479	tissue
UBERON:0000482	basal lamina of epithelium	UBERON:0005769	basement membrane of epithelium		
UBERON:0000483	epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000484	simple cuboidal epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000485	simple columnar epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000486	multilaminar epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000487	simple squamous epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000488	atypical epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000489	cavitated compound organ	UBERON:0000467	anatomical system	UBERON:0002553	anatomical cavity
UBERON:0000490	unilaminar epithelium	UBERON:0000468	multi-cellular organism	UBERON:0005769	basement membrane of epithelium
UBERON:0000491	solid compound organ	UBERON:0000467	anatomical system		
UBERON:0000569	ileocecal valve	UBERON:0001073|UBERON:0001015	ileocecal junction|musculature	UBERON:0002385	muscle tissue
UBERON:0000642	suspensory ligament of duodenum	UBERON:0000468	multi-cellular organism	UBERON:0007846	dense regular connective tissue
UBERON:0000711	splenius capitis	UBERON:0004465	musculature of neck	UBERON:0002385	muscle tissue
UBERON:0000908	hippocampal commissure	UBERON:0002437	cerebral hemisphere white matter	UBERON:0000470|BFO:0000050	cell part|null
UBERON:0000910	chyme	UBERON:0000468	multi-cellular organism		
UBERON:0000911	chyle	UBERON:0000468	multi-cellular organism	UBERON:0002391	lymph
UBERON:0000912	mucus	UBERON:0000468	multi-cellular organism		
UBERON:0000913	interstitial fluid	UBERON:0000468	multi-cellular organism		
UBERON:0000914	organismal segment	UBERON:0000468	multi-cellular organism	BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050|BFO:0000050	null|null|null|null|null
