AAO		AAO:0000001	adipose tissue	equivalent_to		UBERON:0001013	adipose tissue	0		true	
AAO		AAO:0000121	dense connective tissue	subclass		UBERON:0002384	connective tissue	2		true	
AAO		AAO:0000124	dentary	equivalent_to		UBERON:0004742	dentary	0		true	
AAO		AAO:0000125	dentary teeth	part_of	part_of	UBERON:0003672	dentition	1		true	
AAO		AAO:0000126	dentition	equivalent_to		UBERON:0003672	dentition	0		true	
AAO		AAO:0000128	dermis	equivalent_to		UBERON:0002067	dermis	0		true	
AAO		AAO:0000129	digestive system	equivalent_to		UBERON:0001007	digestive system	0		true	
AAO		AAO:0000130	digestive system glands	equivalent_to		UBERON:0006925	digestive gland	0		true	
AAO		AAO:0000131	dilatatio alaris	part_of	part_of	UBERON:0003108	suspensorium	3		true	
AAO		AAO:0000132	dorsal plate	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000135	ductus endolymphaticus	part_of	part_of	UBERON:0001846	internal ear	2		true	
AAO		AAO:0000136	ductus perilymphaticus	part_of	part_of	UBERON:0001846	internal ear	2		true	
AAO		AAO:0000137	ectoderm	equivalent_to		UBERON:0000924	ectoderm	0		true	
AAO		AAO:0000138	embryonic structure	equivalent_to		UBERON:0002050	embryonic structure	0		true	
AAO		AAO:0000139	endoderm	equivalent_to		UBERON:0000925	endoderm	0		true	
AAO		AAO:0000141	endolymphatic system	part_of	part_of	UBERON:0001846	internal ear	1		true	
AAO		AAO:0000142	epaxial muscles	equivalent_to		UBERON:0003900	epaxial muscle	0		true	
AAO		AAO:0000143	epidermis	equivalent_to		UBERON:0001003	epidermis	0		true	
AAO		AAO:0000144	epithelium	equivalent_to		UBERON:0000483	epithelium	0		true	
AAO		AAO:0000145	esophagus	equivalent_to		UBERON:0001043	esophagus	0		true	
AAO		AAO:0000146	eustachian canal	equivalent_to		UBERON:0002393	pharyngotympanic tube	0		true	
AAO		AAO:0000147	exoccipital	equivalent_to		UBERON:0001693	exoccipital bone	0		true	
AAO		AAO:0000155	extremitas anterior	part_of	part_of	UBERON:0006813	nasal skeleton	2		true	
AAO		AAO:0000156	eye muscles	equivalent_to		UBERON:0004277	eye muscle	0		true	
AAO		AAO:0000157	fat bodies	equivalent_to		UBERON:0003916	fat pad	0		true	
AAO		AAO:0000160	fenestra dorsalis nasi	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000161	fenestra endochoanalis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000162	fenestra endonarina communis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000164	fenestra lateralis nasi	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000166	fenestra nasobasalis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000167	fenestra nasolateralis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000169	fenestra ovalis	equivalent_to		UBERON:0001698	foramen ovale of skull	0		true	
AAO		AAO:0000170	fenestra precerebralis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000171	fenestra prechoanalis	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000177	flange of quadratojugal	part_of	part_of	UBERON:0003277	skeleton of upper jaw	2		true	
AAO		AAO:0000178	footplate of pars media plectri	part_of	part_of	UBERON:0003129	skull	5		true	
AAO		AAO:0000179	foramen acusticum	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000180	foramen acusticum anterius	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000181	foramen acusticum maius	part_of	part_of	UBERON:0003129	skull	5		true	
AAO		AAO:0000182	foramen acusticum minus	part_of	part_of	UBERON:0003129	skull	5		true	
AAO		AAO:0000183	foramen acusticum posterius	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000185	foramen endolymphaticum	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000189	foramen orbitonasale laterale	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000190	foramen orbitonasale mediale	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000192	foramen perilymphaticum	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000193	foramen perilymphaticum accessorium	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000194	foramen perilymphaticum superius	equivalent_to		UBERON:0005446	foramen rotundum	0		true	
AAO		AAO:0000195	foramen perilymphaticus inferius	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000199	fore propodium	subclass		UBERON:0001440	forelimb skeleton	1		true	
AAO		AAO:0000200	fore epipodium	subclass		UBERON:0001440	forelimb skeleton	1		true	
AAO		AAO:0000201	fore mesopodium	subclass		UBERON:0001440	forelimb skeleton	1		true	
AAO		AAO:0000202	forelimb skeleton	equivalent_to		UBERON:0001440	forelimb skeleton	0		true	
AAO		AAO:0000203	forelimb muscles proper	subclass		UBERON:0003662	forelimb muscle	1		true	
AAO		AAO:0000204	forelimb muscles	equivalent_to		UBERON:0003662	forelimb muscle	0		true	
AAO		AAO:0000205	forelimb	equivalent_to		UBERON:0002102	forelimb	0		true	
AAO		AAO:0000206	frontal	equivalent_to		UBERON:0000209	tetrapod frontal bone	0		true	
AAO		AAO:0000207	frontoparietal	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000208	frontoparietal constriction	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000209	frontoparietal fontanelle	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000211	germ ring	equivalent_to		UBERON:0002541	germ ring	0		true	
AAO		AAO:0000212	glands	equivalent_to		UBERON:0002530	gland	0		true	
AAO		AAO:0000213	gonad	equivalent_to		UBERON:0000991	gonad	0		true	
AAO		AAO:0000216	hind epipodium	subclass		UBERON:0001441	hindlimb skeleton	1		true	
AAO		AAO:0000217	hind limb skeleton	equivalent_to		UBERON:0001441	hindlimb skeleton	0		true	
AAO		AAO:0000218	hind limb muscles proper	subclass		UBERON:0003663	hindlimb muscle	1		true	
AAO		AAO:0000219	hind limb	equivalent_to		UBERON:0002103	hindlimb	0		true	
AAO		AAO:0000220	hind mesopodium	equivalent_to		UBERON:0001447	tarsal bone	0		true	
AAO		AAO:0000221	hind metapodium	equivalent_to		UBERON:0000983	metatarsus	0		true	
AAO		AAO:0000222	hindlimb muscles	equivalent_to		UBERON:0003663	hindlimb muscle	0		true	
AAO		AAO:0000224	hyobranchial muscles	subclass		UBERON:0002376	muscle of head	1		true	
AAO		AAO:0000225	hyoid apparatus	part_of	part_of	UBERON:0001434	skeletal system	2		true	
AAO		AAO:0000226	hyolaryngeal complex	part_of	part_of	UBERON:0001434	skeletal system	1		true	
AAO		AAO:0000228	hypaxial muscles	equivalent_to		UBERON:0003895	hypaxial myotome region	0		true	
AAO		AAO:0000229	hypoblast	equivalent_to		UBERON:0000089	hypoblast	0		true	
AAO		AAO:0000234	inferior prenasal cartilage	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000237	infrarrostral cartilage	part_of	part_of	UBERON:0004761	cartilaginous neurocranium	1		true	
AAO		AAO:0000238	inner ear	equivalent_to		UBERON:0001846	internal ear	0		true	
AAO		AAO:0000239	integument	equivalent_to		UBERON:0002199	integument	0		true	
AAO		AAO:0000246	intestines	equivalent_to		UBERON:0000160	intestine	0		true	
AAO		AAO:0000247	jaw muscles	subclass		UBERON:0002376	muscle of head	1		true	
AAO		AAO:0000249	jugular foramen	equivalent_to		UBERON:0005456	jugular foramen	0		true	
AAO		AAO:0000250	kidney	equivalent_to		UBERON:0002113	kidney	0		true	
AAO		AAO:0000253	lagena	equivalent_to		UBERON:0001844	cochlea	0		true	
AAO		AAO:0000254	lamella alaris	part_of	part_of	UBERON:0001695	squamous part of temporal bone	1		true	
AAO		AAO:0000255	lamina anterior of pars facialis	part_of	part_of	UBERON:0002397	maxilla	2		true	
AAO		AAO:0000259	lamina inferior	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000260	lamina nariochoanalis	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000262	lamina orbitonasalis	equivalent_to		UBERON:0006604	lamina orbitonasalis	0		true	
AAO		AAO:0000263	lamina precerebralis	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000264	lamina superior	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000267	laryngeal apparatus	part_of	part_of	UBERON:0001434	skeletal system	2		true	
AAO		AAO:0000268	larynx	equivalent_to		UBERON:0001737	larynx	0		true	
AAO		AAO:0000269	lateral line system	equivalent_to		UBERON:0002540	lateral line system	0		true	
AAO		AAO:0000272	lower jaw	equivalent_to		UBERON:0001710	lower jaw	0		true	
AAO		AAO:0000273	lower jaw opening	subclass		UBERON:0001710	lower jaw	1		true	
AAO		AAO:0000274	lower jaw skeleton	equivalent_to		UBERON:0003278	skeleton of lower jaw	0		true	
AAO		AAO:0000275	lungs	equivalent_to		UBERON:0002048	lung	0		true	
AAO		AAO:0000277	mandibular symphysis	equivalent_to		UBERON:0006606	mandibular symphysis	0		true	
AAO		AAO:0000280	margo mandibularis of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000281	margo orbitalis of maxilla	part_of	part_of	UBERON:0002397	maxilla	1		true	
AAO		AAO:0000282	margo orbitalis of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000283	margo orbitalis of squamosal	part_of	part_of	UBERON:0001695	squamous part of temporal bone	2		true	
AAO		AAO:0000284	margo tympanicus of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000285	maxilla	equivalent_to		UBERON:0002397	maxilla	0		true	
AAO		AAO:0000287	maxillary teeth	part_of	part_of	UBERON:0003672	dentition	1		true	
AAO		AAO:0000288	maxillopalatine	part_of	part_of	UBERON:0003277	skeleton of upper jaw	1		true	
AAO		AAO:0000289	Meckel's cartilage	equivalent_to		UBERON:0003107	Meckel's cartilage	0		true	
AAO		AAO:0000290	medial inferior prenasal cartilage	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000291	medial orbitonasal foramen	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000292	medial ramus of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000294	median prenasal process	part_of	part_of	UBERON:0006813	nasal skeleton	2		true	
AAO		AAO:0000295	median symphysis	part_of	part_of	UBERON:0001709	upper jaw	1		true	
AAO		AAO:0000298	mental foramen	equivalent_to		UBERON:0006812	mental foramen	0		true	
AAO		AAO:0000301	mentomeckelian	part_of	part_of	UBERON:0003278	skeleton of lower jaw	1		true	
AAO		AAO:0000303	mesethmoid	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000304	mesoderm	equivalent_to		UBERON:0000926	mesoderm	0		true	
AAO		AAO:0000306	muscle tissue	equivalent_to		UBERON:0002385	muscle tissue	0		true	
AAO		AAO:0000307	muscular system	equivalent_to		UBERON:0000383	musculature of body	0		true	
AAO		AAO:0000309	narial muscles	subclass		UBERON:0002376	muscle of head	1		true	
AAO		AAO:0000311	naris	equivalent_to		UBERON:0000003	naris	0		true	
AAO		AAO:0000312	nasal	equivalent_to		UBERON:0001681	nasal bone	0		true	
AAO		AAO:0000313	nasal capsule	equivalent_to		UBERON:0006332	nasal capsule	0		true	
AAO		AAO:0000314	nasal cavity	equivalent_to		UBERON:0001707	nasal cavity	0		true	
AAO		AAO:0000316	nasal opening	subclass		UBERON:0006332	nasal capsule	1		true	
AAO		AAO:0000320	nasal skeleton	equivalent_to		UBERON:0006813	nasal skeleton	0		true	
AAO		AAO:0000323	nasopremaxilla	part_of	part_of	UBERON:0003277	skeleton of upper jaw	1		true	
AAO		AAO:0000324	nervous system	equivalent_to		UBERON:0001016	nervous system	0		true	
AAO		AAO:0000325	nervous tissue	equivalent_to		UBERON:0003714	neural tissue	0		true	
AAO		AAO:0000327	notochord	equivalent_to		UBERON:0002328	notochord	0		true	
AAO		AAO:0000329	oblique cartilage	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000330	occipital condyle	equivalent_to		UBERON:0006811	occipital condyle	0		true	
AAO		AAO:0000332	oculomotor foramen	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000333	olfactory foramen	subclass		UBERON:0006332	nasal capsule	2		true	
AAO		AAO:0000334	olfactory system	equivalent_to		UBERON:0005725	olfactory system	0		true	
AAO		AAO:0000341	optic fenestra	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000342	optic foramen	equivalent_to		UBERON:0005745	optic canal	0		true	
AAO		AAO:0000343	orbit	equivalent_to		UBERON:0001697	orbit	0		true	
AAO		AAO:0000344	orbitonasal foramen	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000345	orbitosphenoid	equivalent_to		UBERON:0002478	orbitosphenoid	0		true	
AAO		AAO:0000346	organizer	equivalent_to		UBERON:0003062	primitive knot	0		true	
AAO		AAO:0000347	os articulare	part_of	part_of	UBERON:0003107	Meckel's cartilage	1		true	
AAO		AAO:0000348	os basale	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000362	other muscles	part_of	part_of	UBERON:0000383	musculature of body	1		true	
AAO		AAO:0000363	otic ligament	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000364	otic plate of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000365	otic process of palatoquadrate	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000367	otic ramus of squamosal	part_of	part_of	UBERON:0001695	squamous part of temporal bone	2		true	
AAO		AAO:0000368	otoccipital	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000371	ovary	equivalent_to		UBERON:0000992	ovary	0		true	
AAO		AAO:0000372	palatine	equivalent_to		UBERON:0004748	autopalatine	0		true	
AAO		AAO:0000374	palatine process of pars palatina of premaxilla	part_of	part_of	UBERON:0002244	premaxilla	2		true	
AAO		AAO:0000375	palatine process of the pars facialis of the maxilla	part_of	part_of	UBERON:0002397	maxilla	2		true	
AAO		AAO:0000376	palatine teeth	part_of	part_of	UBERON:0003672	dentition	1		true	
AAO		AAO:0000379	palatoquadrate	part_of	part_of	UBERON:0003108	suspensorium	1		true	
AAO		AAO:0000380	palatoquadrate articular process	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000381	paranasal commissure	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000384	parasagittal crest	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000385	parasphenoid	equivalent_to		UBERON:0004745	parasphenoid	0		true	
AAO		AAO:0000386	cultriform process	part_of	part_of	UBERON:0004745	parasphenoid	1		true	
AAO		AAO:0000387	subotic ala	part_of	part_of	UBERON:0004745	parasphenoid	1		true	
AAO		AAO:0000388	parasphenoid teeth	part_of	part_of	UBERON:0003672	dentition	1		true	
AAO		AAO:0000389	paries nasi	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000390	parietal	equivalent_to		UBERON:0000210	tetrapod parietal bone	0		true	
AAO		AAO:0000393	pars amphibiorum	part_of	part_of	UBERON:0001854	saccule of membranous labyrinth	1		true	
AAO		AAO:0000394	pars articularis of mandibular arch	part_of	part_of	UBERON:0003107	Meckel's cartilage	1		true	
AAO		AAO:0000395	pars basilaris	part_of	part_of	UBERON:0001854	saccule of membranous labyrinth	1		true	
AAO		AAO:0000396	pars dentalis of maxilla	part_of	part_of	UBERON:0002397	maxilla	1		true	
AAO		AAO:0000397	pars dentalis of premaxilla	part_of	part_of	UBERON:0002244	premaxilla	1		true	
AAO		AAO:0000399	pars externa plectri	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000400	pars facialis of maxilla	part_of	part_of	UBERON:0002397	maxilla	1		true	
AAO		AAO:0000401	pars facialis of maxillopalatine	part_of	part_of	UBERON:0003277	skeleton of upper jaw	2		true	
AAO		AAO:0000405	pars inferior of labyrinth	part_of	part_of	UBERON:0001846	internal ear	1		true	
AAO		AAO:0000406	pars interna plectri	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000408	pars media plectri	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000413	pars palatina of maxilla	part_of	part_of	UBERON:0002397	maxilla	1		true	
AAO		AAO:0000414	pars palatina of premaxilla	part_of	part_of	UBERON:0002244	premaxilla	1		true	
AAO		AAO:0000420	pars superior of labyrinth	part_of	part_of	UBERON:0001846	internal ear	1		true	
AAO		AAO:0000422	pectoral girdle	equivalent_to		UBERON:0006850	tetratpod pectoral girdle	0		true	
AAO		AAO:0000423	pectoral girdle muscles	part_of	part_of	UBERON:0003662	forelimb muscle	1		true	
AAO		AAO:0000426	pelvic girdle	equivalent_to		UBERON:0001271	pelvic girdle	0		true	
AAO		AAO:0000427	pelvic girdle muscles	equivalent_to		UBERON:0001497	muscle of pelvic girdle	0		true	
AAO		AAO:0000428	perilymphatic system	part_of	part_of	UBERON:0001846	internal ear	1		true	
AAO		AAO:0000429	peripheral nervous system	equivalent_to		UBERON:0000010	peripheral nervous system	0		true	
AAO		AAO:0000430	pigment cells	subclass		UBERON:0002199	integument	1		true	
AAO		AAO:0000431	pila antotica	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000432	pila metoptica	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000433	pineal foramen	part_of	part_of	UBERON:0003129	skull	4		true	
AAO		AAO:0000434	planum antorbitale	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000437	planum conchale	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000438	planum internasale	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000440	planum terminale	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000441	planum triangulare	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000443	plectral apparatus	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000446	posterior condyle	part_of	part_of	UBERON:0003278	skeleton of lower jaw	2		true	
AAO		AAO:0000448	posterior maxillary process	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000449	posterior maxillary process dorsal process	part_of	part_of	UBERON:0006813	nasal skeleton	2		true	
AAO		AAO:0000450	posterior mental process	part_of	part_of	UBERON:0003278	skeleton of lower jaw	1		true	
AAO		AAO:0000451	posterior ramus of pterygoid	part_of	part_of	UBERON:0003108	suspensorium	2		true	
AAO		AAO:0000453	posterolateral vomerine process	part_of	part_of	UBERON:0002396	vomer	1		true	
AAO		AAO:0000454	postnasal wall	part_of	part_of	UBERON:0006813	nasal skeleton	1		true	
AAO		AAO:0000458	prearticular	part_of	part_of	UBERON:0003278	skeleton of lower jaw	1		true	
AAO		AAO:0000459	prearticular coronoid process	part_of	part_of	UBERON:0003278	skeleton of lower jaw	2		true	
AAO		AAO:0000460	prefrontal	part_of	part_of	UBERON:0003129	skull	3		true	
AAO		AAO:0000461	premaxilla	equivalent_to		UBERON:0002244	premaxilla	0		true	
AAO		AAO:0000464	premaxillary teeth	part_of	part_of	UBERON:0003672	dentition	1		true	
AAO		AAO:0000467	preorbital process of the pars facialis of the maxilla	part_of	part_of	UBERON:0002397	maxilla	2		true	
AAO		AAO:0000468	presumptive blood	equivalent_to		UBERON:0006596	presumptive blood	0		true	
AAO		AAO:0000469	presumptive central nervous system	equivalent_to		UBERON:0002346	neural ectoderm	0		true	
AAO		AAO:0000470	presumptive ectoderm	equivalent_to		UBERON:0006601	presumptive ectoderm	0		true	
AAO		AAO:0000471	presumptive endoderm	equivalent_to		UBERON:0006595	presumptive endoderm	0		true	
AAO		AAO:0000472	presumptive enteric nervous system	equivalent_to		UBERON:0006600	presumptive enteric nervous system	0		true	
AAO		AAO:0000473	presumptive epidermis	subclass		UBERON:0006598	presumptive structure	2		true	
