ClassID	ClassLabel	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
CL:0000100	motor neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000101	sensory neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000102	polymodal neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000103	bipolar neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000104	multipolar neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000105	pseudounipolar neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000106	unipolar neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000107	autonomic neuron	UBERON:0000111|XAO:1000044	organogenesis stage|NF stage 28 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000108	cholinergic neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000109	adrenergic neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000110	peptidergic neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000111	peripheral neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000112	columnar neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000113	mononuclear phagocyte				
CL:0000114	surface ectodermal cell	XAO:1000020	NF stage 10 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000115	endothelial cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000116	pioneer neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000117	CNS neuron (sensu Vertebrata)	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000118	basket cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000119	cerebellar Golgi cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000120	granule cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000121	Purkinje cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000122	stellate cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000123	neuron associated cell (sensu Vertebrata)	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000124	glial cell (sensu Nematoda and Protostomia)	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000125	glial cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000126	macroglial cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000127	astrocyte	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000128	oligodendrocyte	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000129	microglial cell	UBERON:0000112|XAO:1000057	sexually immature stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000130	neuron associated cell (sensu Nematoda and Protostomia)	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000131	gut endothelial cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000132	corneal endothelial cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage		
CL:0000133	neurectodermal cell	XAO:1000020	NF stage 10 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000134	mesenchymal cell	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000135	fibrocyte	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000136	fat cell	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000137	osteocyte	UBERON:0000111|XAO:1000057	organogenesis stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000138	chondrocyte	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000140	odontocyte	UBERON:0000111|XAO:1000072	organogenesis stage|NF stage 60 (Xenopus)	UBERON:0000071	death stage
CL:0000141	cementocyte	UBERON:0000111|XAO:1000072	organogenesis stage|NF stage 60 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000142	hyalocyte	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000143	guidepost cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000145	professional antigen presenting cell				
CL:0000146	simple columnar epithelial cell				
CL:0000147	pigment cell				
CL:0000148	melanocyte	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage		
CL:0000149	visual pigment cell				
CL:0000150	glandular epithelial cell	XAO:1000020	NF stage 10 (Xenopus)	UBERON:0000071	death stage
CL:0000151	secretory cell				
CL:0000152	exocrine cell				
CL:0000153	GAG secreting cell	XAO:1000040	NF stage 24 (Xenopus)	UBERON:0000071	death stage
CL:0000154	protein secreting cell				
CL:0000155	peptic cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	XAO:1000056	NF stage 44 (Xenopus)
CL:0000157	surfactant secreting cell				
CL:0000158	Clara cell	UBERON:0000111|XAO:1000062	organogenesis stage|NF stage 50 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000159	seromucus secreting cell				
CL:0000160	goblet cell	XAO:1000020	NF stage 10 (Xenopus)	UBERON:0000071	death stage
CL:0000161	acid secreting cell				
CL:0000162	parietal cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	XAO:1000056	NF stage 44 (Xenopus)
CL:0000163	endocrine cell	XAO:1000042|UBERON:0000111	NF stage 26 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000164	enteroendocrine cell	XAO:1000042|UBERON:0000111	NF stage 26 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000165	neuroendocrine cell	XAO:1000042|UBERON:0000111	NF stage 26 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000166	chromaffin cell	XAO:1000042|UBERON:0000111	NF stage 26 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000167	peptide hormone secreting cell				
CL:0000168	insulin secreting cell				
CL:0000169	type B pancreatic cell	UBERON:0000111|XAO:1000057	organogenesis stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000170	glucagon secreting cell				
CL:0000171	pancreatic A cell	UBERON:0000111|XAO:1000057	organogenesis stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000172	somatostatin secreting cell				
CL:0000173	pancreatic D cell	UBERON:0000111|XAO:1000057	organogenesis stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000174	steroid hormone secreting cell				
CL:0000176	ecdysteroid secreting cell				
CL:0000177	testosterone secreting cell				
CL:0000178	Leydig cell	UBERON:0000111|XAO:1000064	organogenesis stage|NF stage 52 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000179	progesterone secreting cell				
CL:0000180	estradiol secreting cell				
CL:0000181	metabolising cell				
CL:0000182	hepatocyte	UBERON:0000111|XAO:1000049	organogenesis stage|NF stage 35 and 36 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000183	contractile cell				
CL:0000185	myoepithelial cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000186	myofibroblast cell				
CL:0000187	muscle cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000188	cell of skeletal muscle	UBERON:0000111|XAO:1000058	organogenesis stage|NF stage 46 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000189	slow muscle cell	UBERON:0000111|XAO:1000058	organogenesis stage|NF stage 46 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000190	fast muscle cell	UBERON:0000111|XAO:1000058	organogenesis stage|NF stage 46 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000192	smooth muscle cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000193	cardiac muscle cell (sensu Arthopoda)	UBERON:0000111|XAO:1000048	organogenesis stage|NF stage 33 and 34 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000196	flight muscle cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000197	receptor cell				
CL:0000198	pain receptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000199	mechanoreceptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000200	touch receptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000202	auditory hair cell	UBERON:0000111|XAO:1000059	organogenesis stage|NF stage 47 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000203	gravity sensitive cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000204	acceleration receptive cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000205	thermoreceptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000206	chemoreceptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000207	olfactory receptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000208	pH receptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000209	taste receptor cell	UBERON:0000111|XAO:1000048	organogenesis stage|NF stage 33 and 34 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000210	photoreceptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000211	electrically active cell				
CL:0000212	absorptive cell				
CL:0000213	lining cell				
CL:0000214	synovial cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000215	barrier cell				
CL:0000217	insulating cell				
CL:0000218	myelinating Schwann cell	UBERON:0000111|XAO:1000044	organogenesis stage|NF stage 28 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000219	motile cell				
CL:0000221	ectodermal cell	XAO:1000020	NF stage 10 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000222	mesodermal cell	XAO:1000020	NF stage 10 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000223	endodermal cell	XAO:1000020	NF stage 10 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000225	anucleate cell				
CL:0000226	single nucleate cell				
CL:0000227	binucleate cell				
CL:0000228	multinucleate cell				
CL:0000232	erythrocyte	XAO:1000040	NF stage 24 (Xenopus)		
CL:0000233	platelet	UBERON:0000112|XAO:1000057	sexually immature stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000234	phagocyte				
CL:0000235	macrophage	UBERON:0000112|XAO:1000057	sexually immature stage|NF stage 45 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000236	B cell	XAO:1000052|UBERON:0000111	NF stage 40 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000237	keratinizing barrier epithelial cell	XAO:1000020	NF stage 10 (Xenopus)		
CL:0000238	non keratinizing barrier epithelial cell				
CL:0000239	brush border epithelial cell				
CL:0000240	stratified squamous epithelial cell				
CL:0000241	stratified cuboidal epithelial cell				
CL:0000242	Merkel cell	UBERON:0000111|XAO:1000048	organogenesis stage|NF stage 33 and 34 (Xenopus)	XAO:1000078|XAO:1000056	NF stage 66 (Xenopus)|NF stage 44 (Xenopus)
CL:0000243	glial cell (sensu Vertebrata)	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000244	transitional epithelial cell				
CL:0000246	Mauthner neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000247	Rohon-Beard neuron	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000249	hatching gland cell				
CL:0000251	extramedullary cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000253	eurydendroid cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000255	eukaryotic cell				
CL:0000256	uric acid accumulating cell				
CL:0000257	Mycetozoan cell				
CL:0000259	aggregate cell				
CL:0000261	anterior cell				
CL:0000263	vegetative cell (sensu Mycetozoa)				
CL:0000265	anterior like cell				
CL:0000267	prespore cell				
CL:0000269	prestalk cell				
CL:0000271	prestalk A cell				
CL:0000273	prestalk AB cell				
CL:0000275	prestalk B cell				
CL:0000279	prestalk 0 cell				
CL:0000281	pstAB/ALC				
CL:0000283	pstO/ALC				
CL:0000285	stalk cell				
CL:0000286	hyphal cell				
CL:0000287	eye photoreceptor cell	XAO:1000040|UBERON:0000111	NF stage 24 (Xenopus)|organogenesis stage	UBERON:0000066	fully formed stage
CL:0000289	chemotactic amoeboid cell (sensu Mycetozoa)				
CL:0000291	spore (sensu Mycetozoa)				
CL:0000293	structural cell				
CL:0000295	somatotropin secreting cell				
CL:0000300	gamete				
CL:0000301	pole cell	UBERON:0000106	zygote stage	XAO:1000056	NF stage 44 (Xenopus)
CL:0000306	crystallin accumulating cell				
CL:0000307	tracheal epithelial cell	UBERON:0000111|XAO:1000049	organogenesis stage|NF stage 35 and 36 (Xenopus)	UBERON:0000066	fully formed stage
CL:0000308	metal ion accumulating cell				
CL:0000309	copper accumulating cell				
CL:0000310	iron accumulating cell				
CL:0000311	keratin accumulating cell				
