?x	?label
<http://purl.obolibrary.org/obo/UBERON_0003469>	"respiratory system artery"
<http://purl.obolibrary.org/obo/UBERON_0003489>	"respiratory system capillary endothelium"
<http://purl.obolibrary.org/obo/UBERON_0003490>	"respiratory system reticular lamina"
<http://purl.obolibrary.org/obo/UBERON_0003492>	"bronchus reticular lamina"
<http://purl.obolibrary.org/obo/UBERON_0003493>	"trachea reticular lamina"
<http://purl.obolibrary.org/obo/UBERON_0003494>	"respiratory system venule"
<http://purl.obolibrary.org/obo/UBERON_0003495>	"respiratory system arteriole"
<http://purl.obolibrary.org/obo/UBERON_0003504>	"respiratory system blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003505>	"trachea blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003512>	"lung blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003518>	"main bronchus blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003526>	"respiratory system capillary"
<http://purl.obolibrary.org/obo/UBERON_0003529>	"respiratory system lymphatic vessel endothelium"
<http://purl.obolibrary.org/obo/UBERON_0003536>	"right lung alveolar duct"
<http://purl.obolibrary.org/obo/UBERON_0003537>	"left lung alveolar duct"
<http://purl.obolibrary.org/obo/UBERON_0003538>	"right lung bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003539>	"left lung bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003540>	"right lung terminal bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003541>	"left lung terminal bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003542>	"right lung respiratory bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003543>	"left lung respiratory bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0003570>	"respiratory system connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003571>	"trachea connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003580>	"lower respiratory tract connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003582>	"nasopharynx connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003583>	"larynx connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003590>	"main bronchus connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003591>	"lobar bronchus connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003592>	"bronchus connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0003603>	"lower respiratory tract cartilage"
<http://purl.obolibrary.org/obo/UBERON_0003604>	"trachea cartilage"
<http://purl.obolibrary.org/obo/UBERON_0003611>	"respiratory system elastic tissue"
<http://purl.obolibrary.org/obo/UBERON_0003615>	"lung elastic tissue"
<http://purl.obolibrary.org/obo/UBERON_0003616>	"bronchus elastic tissue"
<http://purl.obolibrary.org/obo/UBERON_0003617>	"trachea elastic tissue"
<http://purl.obolibrary.org/obo/UBERON_0003643>	"respiratory system arterial blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003706>	"laryngeal vocal fold"
<http://purl.obolibrary.org/obo/UBERON_0003831>	"respiratory system muscle"
<http://purl.obolibrary.org/obo/UBERON_0003948>	"blood-air barrier"
<http://purl.obolibrary.org/obo/UBERON_0003949>	"tubal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0004110>	"midnasal cavity"
<http://purl.obolibrary.org/obo/UBERON_0004225>	"respiratory system smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004233>	"lower respiratory tract smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004241>	"main bronchus smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004242>	"bronchus smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004296>	"respiratory system lymphatic vessel smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004297>	"respiratory system blood vessel smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004363>	"pharyngeal arch artery"
<http://purl.obolibrary.org/obo/UBERON_0004368>	"Reichert's cartilage"
<http://purl.obolibrary.org/obo/UBERON_0004478>	"musculature of larynx"
<http://purl.obolibrary.org/obo/UBERON_0004495>	"skeletal muscle tissue of diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0004515>	"smooth muscle tissue of bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0004516>	"smooth muscle tissue of terminal bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0004517>	"smooth muscle tissue of respiratory bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0004702>	"respiratory system blood vessel endothelium"
<http://purl.obolibrary.org/obo/UBERON_0004777>	"respiratory system submucosa"
<http://purl.obolibrary.org/obo/UBERON_0004778>	"larynx submucosa"
<http://purl.obolibrary.org/obo/UBERON_0004779>	"respiratory system lamina propria"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"respiratory system mucosa"
<http://purl.obolibrary.org/obo/UBERON_0004789>	"larynx mucous gland"
<http://purl.obolibrary.org/obo/UBERON_0004798>	"respiratory system basal lamina"
<http://purl.obolibrary.org/obo/UBERON_0004799>	"trachea basal lamina"
<http://purl.obolibrary.org/obo/UBERON_0004800>	"bronchus basal lamina"
<http://purl.obolibrary.org/obo/UBERON_0004802>	"respiratory tract epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004807>	"respiratory system epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004814>	"upper respiratory tract epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004815>	"lower respiratory tract epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004816>	"larynx epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004818>	"terminal bronchus epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004821>	"pulmonary alveolus epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004830>	"respiratory system skeletal muscle"
<http://purl.obolibrary.org/obo/UBERON_0004848>	"respiratory system arterial endothelium"
<http://purl.obolibrary.org/obo/UBERON_0004849>	"respiratory system venous endothelium"
<http://purl.obolibrary.org/obo/UBERON_0004861>	"right lung alveolus"
<http://purl.obolibrary.org/obo/UBERON_0004862>	"left lung alveolus"
<http://purl.obolibrary.org/obo/UBERON_0004883>	"lung mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004884>	"lobar bronchus mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004886>	"lung hilus"
<http://purl.obolibrary.org/obo/UBERON_0004887>	"left lung hilus"
<http://purl.obolibrary.org/obo/UBERON_0004888>	"right lung hilus"
<http://purl.obolibrary.org/obo/UBERON_0004889>	"lobar bronchus vasculature"
<http://purl.obolibrary.org/obo/UBERON_0004890>	"right lung accessory lobe"
<http://purl.obolibrary.org/obo/UBERON_0004892>	"lobar bronchus alveolar system"
<http://purl.obolibrary.org/obo/UBERON_0004893>	"interalveolar septum"
<http://purl.obolibrary.org/obo/UBERON_0004894>	"alveolar wall"
<http://purl.obolibrary.org/obo/UBERON_0004895>	"alveolar smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004896>	"right lung accessory lobe lobar bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004897>	"right lung accessory lobe lobar bronchus mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004899>	"right lung cranial lobe lobar bronchus mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004900>	"right lung middle lobe lobar bronchus mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004901>	"right lung lobar bronchus mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0004903>	"bronchoalveolar duct junction"
<http://purl.obolibrary.org/obo/UBERON_0004924>	"submucosa of pharynx"
<http://purl.obolibrary.org/obo/UBERON_0004925>	"submucosa of laryngopharynx"
<http://purl.obolibrary.org/obo/UBERON_0004947>	"submucosa of right main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004948>	"submucosa of left main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004949>	"submucosa of main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004950>	"submucosa of lobar bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004951>	"submucosa of segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0004952>	"submucosa of bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0004982>	"mucosa of epiglottis"
<http://purl.obolibrary.org/obo/UBERON_0004987>	"mucosa of laryngopharynx"
<http://purl.obolibrary.org/obo/UBERON_0005022>	"mucosa of nasopharynx"
<http://purl.obolibrary.org/obo/UBERON_0005023>	"mucosa of oropharynx"
<http://purl.obolibrary.org/obo/UBERON_0005034>	"mucosa of right main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005035>	"mucosa of left main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005036>	"mucosa of main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005037>	"mucosa of lobar bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005038>	"mucosa of segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005039>	"mucosa of bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0005040>	"mucosa of terminal bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0005041>	"mucosa of respiratory bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0005047>	"mucosa of vocal fold"
<http://purl.obolibrary.org/obo/UBERON_0005155>	"open tracheal system"
<http://purl.obolibrary.org/obo/UBERON_0005203>	"trachea gland"
<http://purl.obolibrary.org/obo/UBERON_0005204>	"larynx submucosa gland"
<http://purl.obolibrary.org/obo/UBERON_0005207>	"tonsil capsule"
<http://purl.obolibrary.org/obo/UBERON_0005244>	"lobar bronchus of right lung cranial lobe"
<http://purl.obolibrary.org/obo/UBERON_0005245>	"lobar bronchus of right lung caudal lobe"
<http://purl.obolibrary.org/obo/UBERON_0005314>	"alveolar primary septum"
<http://purl.obolibrary.org/obo/UBERON_0005315>	"alveolar secondary septum"
<http://purl.obolibrary.org/obo/UBERON_0005384>	"nasal cavity epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005385>	"nasal cavity respiratory epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005386>	"olfactory segment of nasal mucosa"
<http://purl.obolibrary.org/obo/UBERON_0005562>	"thymus primordium"
<http://purl.obolibrary.org/obo/UBERON_0005639>	"right lung cranial lobe epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005640>	"right lung caudal lobe epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005655>	"right lung accessory lobe epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005672>	"right lung endothelium"
<http://purl.obolibrary.org/obo/UBERON_0005673>	"left lung endothelium"
<http://purl.obolibrary.org/obo/UBERON_0005674>	"right lung cranial lobe endothelium"
<http://purl.obolibrary.org/obo/UBERON_0005675>	"right lung caudal lobe endothelium"
<http://purl.obolibrary.org/obo/UBERON_0005676>	"right lung accessory lobe endothelium"
<http://purl.obolibrary.org/obo/UBERON_0005678>	"right lung cranial lobe segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005679>	"right lung caudal lobe segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005680>	"right lung accessory lobe segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0005681>	"right lung upper lobe bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0005682>	"right lung accessory lobe bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0005872>	"1st arch pharyngeal cleft"
<http://purl.obolibrary.org/obo/UBERON_0005873>	"2nd arch pharyngeal cleft"
<http://purl.obolibrary.org/obo/UBERON_0005874>	"3rd arch pharyngeal cleft"
<http://purl.obolibrary.org/obo/UBERON_0005875>	"4th arch pharyngeal cleft"
<http://purl.obolibrary.org/obo/UBERON_0005879>	"pharyngeal cleft"
<http://purl.obolibrary.org/obo/UBERON_0006257>	"laryngotracheal groove"
<http://purl.obolibrary.org/obo/UBERON_0006325>	"laryngeal intrinsic ligament"
<http://purl.obolibrary.org/obo/UBERON_0006326>	"base of arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0006327>	"laryngeal extrinsic muscle"
<http://purl.obolibrary.org/obo/UBERON_0006328>	"laryngeal intrinsic muscle"
<http://purl.obolibrary.org/obo/UBERON_0006494>	"apex of arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0006518>	"right lung lobe"
<http://purl.obolibrary.org/obo/UBERON_0006524>	"alveolar system"
<http://purl.obolibrary.org/obo/UBERON_0006525>	"left lung alveolar system"
<http://purl.obolibrary.org/obo/UBERON_0006526>	"right lung alveolar system"
<http://purl.obolibrary.org/obo/UBERON_0006670>	"central tendon of diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0006679>	"carina of trachea"
<http://purl.obolibrary.org/obo/UBERON_0006680>	"trachealis"
<http://purl.obolibrary.org/obo/UBERON_0006685>	"pharyngeal tubercle"
<http://purl.obolibrary.org/obo/UBERON_0006832>	"lumen of open tracheal system trachea"
<http://purl.obolibrary.org/obo/UBERON_0006833>	"lumen of trachea"
<http://purl.obolibrary.org/obo/UBERON_0007145>	"dome of diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0007161>	"medial arcuate ligament"
<http://purl.obolibrary.org/obo/UBERON_0007162>	"lateral arcuate ligament"
<http://purl.obolibrary.org/obo/UBERON_0007166>	"left dome of diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0007167>	"right dome of diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0007196>	"tracheobronchial tree"
<http://purl.obolibrary.org/obo/UBERON_0007250>	"lingual tonsil"
<http://purl.obolibrary.org/obo/UBERON_0007267>	"trachea pre-cartilage rings"
<http://purl.obolibrary.org/obo/UBERON_0007303>	"pharyngeal vasculature"
<http://purl.obolibrary.org/obo/UBERON_0007311>	"sputum"
<http://purl.obolibrary.org/obo/UBERON_0007689>	"thyroid diverticulum"
<http://purl.obolibrary.org/obo/UBERON_0008310>	"nasopharyngeal gland"
<http://purl.obolibrary.org/obo/UBERON_0008397>	"tracheobronchial epithelium"
<http://purl.obolibrary.org/obo/UBERON_0008572>	"posterior crico-arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0008573>	"lateral crico-arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0008574>	"transverse arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0008575>	"oblique arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0008576>	"thyro-arytenoid"
<http://purl.obolibrary.org/obo/UBERON_0008577>	"vocalis muscle"
<http://purl.obolibrary.org/obo/UBERON_0008804>	"stylopharyngeus muscle"
<http://purl.obolibrary.org/obo/UBERON_0008815>	"pharyngeal slit"
<http://purl.obolibrary.org/obo/UBERON_0008817>	"thymus primordium endoderm"
<http://purl.obolibrary.org/obo/UBERON_0008870>	"pulmonary alveolar parenchyma"
<http://purl.obolibrary.org/obo/UBERON_0008873>	"alveolar pore"
<http://purl.obolibrary.org/obo/UBERON_0008874>	"pulmonary acinus"
<http://purl.obolibrary.org/obo/UBERON_0008891>	"external gill"
<http://purl.obolibrary.org/obo/UBERON_0008892>	"internal gill"
<http://purl.obolibrary.org/obo/UBERON_0008946>	"lung parenchyma"
<http://purl.obolibrary.org/obo/UBERON_0008948>	"upper lobe of lung"
<http://purl.obolibrary.org/obo/UBERON_0008949>	"lower lobe of lung"
<http://purl.obolibrary.org/obo/UBERON_0008950>	"azygous lobe of lung"
<http://purl.obolibrary.org/obo/UBERON_0008951>	"left lung lobe"
<http://purl.obolibrary.org/obo/UBERON_0008952>	"upper lobe of left lung"
<http://purl.obolibrary.org/obo/UBERON_0008953>	"lower lobe of left lung"
<http://purl.obolibrary.org/obo/UBERON_0008954>	"lingula of left lung"
<http://purl.obolibrary.org/obo/UBERON_0008955>	"middle lobe of lung"
<http://purl.obolibrary.org/obo/UBERON_0008961>	"parabronchus"
<http://purl.obolibrary.org/obo/UBERON_0009058>	"faveolus"
<http://purl.obolibrary.org/obo/UBERON_0009060>	"air sac"
<http://purl.obolibrary.org/obo/UBERON_0009061>	"anterior air sac"
<http://purl.obolibrary.org/obo/UBERON_0009062>	"posterior air sac"
<http://purl.obolibrary.org/obo/UBERON_0009063>	"interclavicular air sac"
<http://purl.obolibrary.org/obo/UBERON_0009064>	"cervical air sac"
<http://purl.obolibrary.org/obo/UBERON_0009065>	"anterior thoracic air sac"
<http://purl.obolibrary.org/obo/UBERON_0009066>	"posterior thoracic air sac"
<http://purl.obolibrary.org/obo/UBERON_0009067>	"abdominal air sac"
<http://purl.obolibrary.org/obo/UBERON_0009071>	"mesobronchus"
<http://purl.obolibrary.org/obo/UBERON_0009072>	"ventrobronchus"
<http://purl.obolibrary.org/obo/UBERON_0009073>	"dorsobronchus"
<http://purl.obolibrary.org/obo/UBERON_0009074>	"syrinx organ"
<http://purl.obolibrary.org/obo/UBERON_0009075>	"membrana tympaniformis"
<http://purl.obolibrary.org/obo/UBERON_0009076>	"membrana tympaniformis lateralis"
<http://purl.obolibrary.org/obo/UBERON_0009077>	"membrana tympaniformis medialis"
<http://purl.obolibrary.org/obo/UBERON_0009078>	"pessulus"
<http://purl.obolibrary.org/obo/UBERON_0009116>	"thymoid"
<http://purl.obolibrary.org/obo/UBERON_0009119>	"branchial basket"
<http://purl.obolibrary.org/obo/UBERON_0009120>	"gill filament"
<http://purl.obolibrary.org/obo/UBERON_0009504>	"mesenchyme of main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0009505>	"mesenchyme of trachea"
<http://purl.obolibrary.org/obo/UBERON_0009536>	"vascular element of left lung"
<http://purl.obolibrary.org/obo/UBERON_0009537>	"vascular element of right lung"
<http://purl.obolibrary.org/obo/UBERON_0009602>	"left lung associated mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0009603>	"right lung associated mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0009644>	"trachea non-cartilage connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0009652>	"bronchus basement membrane"
<http://purl.obolibrary.org/obo/UBERON_0009653>	"trachea basement membrane"
<http://purl.obolibrary.org/obo/UBERON_0009671>	"nasal fin"
