?x	?label
<http://purl.obolibrary.org/obo/UBERON_0004801>	"cervix epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004803>	"penis epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004804>	"oviduct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004805>	"seminal vesicle epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004806>	"vas deferens epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004811>	"endometrium epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004812>	"male prepuce epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004813>	"seminiferous tubule epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004835>	"epididymis smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004876>	"urogenital fold"
<http://purl.obolibrary.org/obo/UBERON_0004909>	"epithelium of gonad"
<http://purl.obolibrary.org/obo/UBERON_0004910>	"epithelium of male gonad"
<http://purl.obolibrary.org/obo/UBERON_0004911>	"epithelium of female gonad"
<http://purl.obolibrary.org/obo/UBERON_0004983>	"mucosa of vagina"
<http://purl.obolibrary.org/obo/UBERON_0004984>	"mucosa of seminal vesicle"
<http://purl.obolibrary.org/obo/UBERON_0004985>	"mucosa of ejaculatory duct"
<http://purl.obolibrary.org/obo/UBERON_0004986>	"mucosa of deferent duct"
<http://purl.obolibrary.org/obo/UBERON_0005011>	"mucosa of right uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0005012>	"mucosa of left uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0005048>	"mucosa of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0005049>	"mucosa of infundibulum of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0005051>	"mediastinum testis"
<http://purl.obolibrary.org/obo/UBERON_0005056>	"external female genitalia"
<http://purl.obolibrary.org/obo/UBERON_0005156>	"reproductive structure"
<http://purl.obolibrary.org/obo/UBERON_0005170>	"granulosa cell layer"
<http://purl.obolibrary.org/obo/UBERON_0005192>	"deferent duct artery"
<http://purl.obolibrary.org/obo/UBERON_0005195>	"deferent duct vein"
<http://purl.obolibrary.org/obo/UBERON_0005205>	"lamina propria of vagina"
<http://purl.obolibrary.org/obo/UBERON_0005212>	"Leydig cell region of testis"
<http://purl.obolibrary.org/obo/UBERON_0005296>	"ovary sex cord"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"testis sex cord"
<http://purl.obolibrary.org/obo/UBERON_0005298>	"skin of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0005299>	"prepuce of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0005301>	"male preputial gland"
<http://purl.obolibrary.org/obo/UBERON_0005302>	"female preputial gland"
<http://purl.obolibrary.org/obo/UBERON_0005352>	"spermatic cord"
<http://purl.obolibrary.org/obo/UBERON_0005398>	"female reproductive gland"
<http://purl.obolibrary.org/obo/UBERON_0005399>	"male reproductive gland"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"gonad primordium"
<http://purl.obolibrary.org/obo/UBERON_0005796>	"duplex uterus"
<http://purl.obolibrary.org/obo/UBERON_0005797>	"bipartite uterus"
<http://purl.obolibrary.org/obo/UBERON_0005798>	"bicornuate uterus"
<http://purl.obolibrary.org/obo/UBERON_0005799>	"simplex uterus"
<http://purl.obolibrary.org/obo/UBERON_0005876>	"undifferentiated genital tubercle"
<http://purl.obolibrary.org/obo/UBERON_0005890>	"gonad germinal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0005903>	"duct of seminal vesicle"
<http://purl.obolibrary.org/obo/UBERON_0005904>	"duct of male reproductive system"
<http://purl.obolibrary.org/obo/UBERON_0006233>	"female genital tubercle"
<http://purl.obolibrary.org/obo/UBERON_0006261>	"male genital tubercle"
<http://purl.obolibrary.org/obo/UBERON_0006435>	"os penis"
<http://purl.obolibrary.org/obo/UBERON_0006440>	"os clitoris"
<http://purl.obolibrary.org/obo/UBERON_0006594>	"gubernacular cord"
<http://purl.obolibrary.org/obo/UBERON_0006608>	"corpus cavernosum clitoridis"
<http://purl.obolibrary.org/obo/UBERON_0006610>	"tunica albuginea"
<http://purl.obolibrary.org/obo/UBERON_0006639>	"crus of penis"
<http://purl.obolibrary.org/obo/UBERON_0006640>	"crus of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0006641>	"appendix epididymis"
<http://purl.obolibrary.org/obo/UBERON_0006642>	"muscle layer of oviduct"
<http://purl.obolibrary.org/obo/UBERON_0006643>	"tunica albuginea of testis"
<http://purl.obolibrary.org/obo/UBERON_0006644>	"tunica albuginea of ovary"
<http://purl.obolibrary.org/obo/UBERON_0006645>	"adventitia of epididymis"
<http://purl.obolibrary.org/obo/UBERON_0006646>	"muscle layer of epididymis"
<http://purl.obolibrary.org/obo/UBERON_0006647>	"adventitia of ductus deferens"
<http://purl.obolibrary.org/obo/UBERON_0006648>	"adventitia of seminal vesicle"
<http://purl.obolibrary.org/obo/UBERON_0006650>	"tunica vaginalis testis"
<http://purl.obolibrary.org/obo/UBERON_0006651>	"appendix testis"
<http://purl.obolibrary.org/obo/UBERON_0006652>	"muscular layer of vagina"
<http://purl.obolibrary.org/obo/UBERON_0006653>	"glans clitoris"
<http://purl.obolibrary.org/obo/UBERON_0006655>	"septum of scrotum"
<http://purl.obolibrary.org/obo/UBERON_0006656>	"deep dorsal vein of penis"
<http://purl.obolibrary.org/obo/UBERON_0006690>	"deep dorsal vein of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0006834>	"uterus or analog"
<http://purl.obolibrary.org/obo/UBERON_0006868>	"seminal fluid secreting gland"
<http://purl.obolibrary.org/obo/UBERON_0006878>	"decidua parietalis"
<http://purl.obolibrary.org/obo/UBERON_0006922>	"cervix squamous epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006923>	"vagina squamous epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006946>	"efferent duct"
<http://purl.obolibrary.org/obo/UBERON_0006947>	"male genital duct"
<http://purl.obolibrary.org/obo/UBERON_0006948>	"efferent duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006953>	"ejaculatory duct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006955>	"uterine epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006960>	"ovary stroma"
<http://purl.obolibrary.org/obo/UBERON_0007180>	"atretic follicle of ovary"
<http://purl.obolibrary.org/obo/UBERON_0007181>	"serosa of infundibulum of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0007182>	"muscle layer of infundibulum of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0007194>	"vesicular gland"
<http://purl.obolibrary.org/obo/UBERON_0007589>	"ciliated columnar oviduct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0007590>	"cuboidal oviduct epithelium"
<http://purl.obolibrary.org/obo/UBERON_0007615>	"prostate gland ventral lobe"
<http://purl.obolibrary.org/obo/UBERON_0007719>	"bone of reproductive organ"
<http://purl.obolibrary.org/obo/UBERON_0007773>	"scrotal sweat gland"
<http://purl.obolibrary.org/obo/UBERON_0008311>	"penile bulb artery"
<http://purl.obolibrary.org/obo/UBERON_0008320>	"common penile artery"
<http://purl.obolibrary.org/obo/UBERON_0008321>	"deep artery of penis"
<http://purl.obolibrary.org/obo/UBERON_0008322>	"deep artery of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0008323>	"dorsal artery of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0008330>	"vestibule of vagina"
<http://purl.obolibrary.org/obo/UBERON_0008331>	"clitoral smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0008488>	"cremaster muscle"
<http://purl.obolibrary.org/obo/UBERON_0008715>	"muscle tissue of prostate"
<http://purl.obolibrary.org/obo/UBERON_0008798>	"rugal fold of vagina"
<http://purl.obolibrary.org/obo/UBERON_0008807>	"coagulating gland"
<http://purl.obolibrary.org/obo/UBERON_0008808>	"prostate gland dorsolateral lobe"
<http://purl.obolibrary.org/obo/UBERON_0008811>	"intromittent organ"
<http://purl.obolibrary.org/obo/UBERON_0008812>	"hemipenis"
<http://purl.obolibrary.org/obo/UBERON_0008824>	"duct of epididymis"
<http://purl.obolibrary.org/obo/UBERON_0008842>	"suspensory ligament of testis"
<http://purl.obolibrary.org/obo/UBERON_0008843>	"gubernaculum testis"
<http://purl.obolibrary.org/obo/UBERON_0008844>	"gubernaculum (female)"
<http://purl.obolibrary.org/obo/UBERON_0008847>	"ovarian ligament"
<http://purl.obolibrary.org/obo/UBERON_0008848>	"cranial suspensory ligament"
<http://purl.obolibrary.org/obo/UBERON_0008855>	"placenta metrial gland"
<http://purl.obolibrary.org/obo/UBERON_0008935>	"gastropod albumen gland"
<http://purl.obolibrary.org/obo/UBERON_0008936>	"gastropod genital pore"
<http://purl.obolibrary.org/obo/UBERON_0008975>	"oviduct shell gland"
<http://purl.obolibrary.org/obo/UBERON_0009002>	"placental membrane"
<http://purl.obolibrary.org/obo/UBERON_0009020>	"left uterine horn"
<http://purl.obolibrary.org/obo/UBERON_0009022>	"right uterine horn"
<http://purl.obolibrary.org/obo/UBERON_0009042>	"prostatic venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0009098>	"gravid uterus"
<http://purl.obolibrary.org/obo/UBERON_0009117>	"indifferent gonad"
<http://purl.obolibrary.org/obo/UBERON_0009196>	"indifferent external genitalia"
<http://purl.obolibrary.org/obo/UBERON_0009645>	"ampullary gland"
<http://purl.obolibrary.org/obo/UBERON_0009853>	"body of uterus"
<http://purl.obolibrary.org/obo/UBERON_0010005>	"placental labyrinth villous"
<http://purl.obolibrary.org/obo/UBERON_0010006>	"placenta intervillous maternal lacunae"
<http://purl.obolibrary.org/obo/UBERON_0010007>	"placenta fetal blood space"
<http://purl.obolibrary.org/obo/UBERON_0010008>	"placental cotyledon"
<http://purl.obolibrary.org/obo/UBERON_0010041>	"median ovary"
<http://purl.obolibrary.org/obo/UBERON_0010141>	"primitive sex cord of indifferent gonad"
<http://purl.obolibrary.org/obo/UBERON_0010145>	"paraurethral gland"
<http://purl.obolibrary.org/obo/UBERON_0010146>	"paraurethral duct"
<http://purl.obolibrary.org/obo/UBERON_0010147>	"male accessory sex gland"
<http://purl.obolibrary.org/obo/UBERON_0010150>	"duct of major vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0010151>	"duct of bulbourethral gland"
<http://purl.obolibrary.org/obo/UBERON_0010185>	"rete ovarii"
<http://purl.obolibrary.org/obo/UBERON_0010391>	"parametrium"
<http://purl.obolibrary.org/obo/UBERON_0010412>	"epididymal fat pad"
<http://purl.obolibrary.org/obo/UBERON_0010413>	"parametrial fat pad"
<http://purl.obolibrary.org/obo/UBERON_0010516>	"clasper"
<http://purl.obolibrary.org/obo/UBERON_0010517>	"cephalic clasper"
<http://purl.obolibrary.org/obo/UBERON_0010518>	"pelvic fin clasper"
<http://purl.obolibrary.org/obo/UBERON_0011183>	"corpus spongiosum of penis"
<http://purl.obolibrary.org/obo/UBERON_0011283>	"epoophoron"
<http://purl.obolibrary.org/obo/UBERON_0011298>	"submucosa of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0011374>	"prepuce"
<http://purl.obolibrary.org/obo/UBERON_0011375>	"skin of prepuce of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0011379>	"male external urethral sphincter"
<http://purl.obolibrary.org/obo/UBERON_0011380>	"female external urethral sphincter"
<http://purl.obolibrary.org/obo/UBERON_0011388>	"male bulbospongiosus muscle"
<http://purl.obolibrary.org/obo/UBERON_0011754>	"genital swelling"
<http://purl.obolibrary.org/obo/UBERON_0011755>	"female labial swelling"
<http://purl.obolibrary.org/obo/UBERON_0011756>	"male genital swelling"
<http://purl.obolibrary.org/obo/UBERON_0011757>	"differentiated genital tubercle"
<http://purl.obolibrary.org/obo/UBERON_0011826>	"vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0011830>	"duct of lesser vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0011831>	"duct of vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0011879>	"mesorchium"
<http://purl.obolibrary.org/obo/UBERON_0011894>	"lumen of vagina"
<http://purl.obolibrary.org/obo/UBERON_0011949>	"endometrium luminal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0011951>	"prostate luminal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0012186>	"ovary growing follicle"
<http://purl.obolibrary.org/obo/UBERON_0012241>	"male urethral meatus"
<http://purl.obolibrary.org/obo/UBERON_0012247>	"cervical gland"
<http://purl.obolibrary.org/obo/UBERON_0012248>	"cervical mucosa"
<http://purl.obolibrary.org/obo/UBERON_0012249>	"ectocervix"
<http://purl.obolibrary.org/obo/UBERON_0012250>	"cervix glandular epithelium"
<http://purl.obolibrary.org/obo/UBERON_0012251>	"ectocervical epithelium"
<http://purl.obolibrary.org/obo/UBERON_0012252>	"endocervical epithelium"
<http://purl.obolibrary.org/obo/UBERON_0012253>	"cervical squamo-columnar junction"
<http://purl.obolibrary.org/obo/UBERON_0012276>	"endometrium glandular epithelium"
<http://purl.obolibrary.org/obo/UBERON_0012294>	"navicular fossa of spongiose part of urethra"
<http://purl.obolibrary.org/obo/UBERON_0012295>	"Guérin's valve"
<http://purl.obolibrary.org/obo/UBERON_0012317>	"vagina orifice"
<http://purl.obolibrary.org/obo/UBERON_0012326>	"gubernacular bulb"
<http://purl.obolibrary.org/obo/UBERON_0012327>	"pearly penile papule"
<http://purl.obolibrary.org/obo/UBERON_0012328>	"penile spine"
<http://purl.obolibrary.org/obo/UBERON_0012487>	"vaginal sphincter"
<http://purl.obolibrary.org/obo/UBERON_0012499>	"serosa of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0012648>	"ampulla of uterine tube"
<http://purl.obolibrary.org/obo/UBERON_0013128>	"bulb of penis"
<http://purl.obolibrary.org/obo/UBERON_0013129>	"bulb of vestibule"
<http://purl.obolibrary.org/obo/UBERON_0013191>	"ovarian cortex"
<http://purl.obolibrary.org/obo/UBERON_0013192>	"ovarian medulla"
<http://purl.obolibrary.org/obo/UBERON_0013237>	"genital papilla of vulva"
<http://purl.obolibrary.org/obo/UBERON_0013238>	"future glans"
<http://purl.obolibrary.org/obo/UBERON_0013239>	"future glans penis"
<http://purl.obolibrary.org/obo/UBERON_0013240>	"future glans clitoris"
<http://purl.obolibrary.org/obo/UBERON_0013247>	"male paramesonephric duct"
<http://purl.obolibrary.org/obo/UBERON_0013248>	"paradidymis"
<http://purl.obolibrary.org/obo/UBERON_0013249>	"paroophoron"
<http://purl.obolibrary.org/obo/UBERON_0013250>	"vesicular appendage of epoophoron"
<http://purl.obolibrary.org/obo/UBERON_0013262>	"remnnant of ductus deferens"
<http://purl.obolibrary.org/obo/UBERON_0013277>	"remnant of processus vaginalis"
<http://purl.obolibrary.org/obo/UBERON_0013278>	"canal of Nuck"
<http://purl.obolibrary.org/obo/UBERON_0013515>	"subdivision of oviduct"
<http://purl.obolibrary.org/obo/UBERON_0013516>	"uterine tube magnum"
<http://purl.obolibrary.org/obo/UBERON_0013519>	"avian uterine tube isthmus"
<http://purl.obolibrary.org/obo/UBERON_0013523>	"lateral vaginal canal"
<http://purl.obolibrary.org/obo/UBERON_0013524>	"median vaginal canal"
<http://purl.obolibrary.org/obo/UBERON_0013637>	"prostate gland lateral lobe"
<http://purl.obolibrary.org/obo/UBERON_0013672>	"priapium"
<http://purl.obolibrary.org/obo/UBERON_0013673>	"os priapium"
<http://purl.obolibrary.org/obo/UBERON_0013674>	"ctenactinium"
<http://purl.obolibrary.org/obo/UBERON_0013675>	"toxactinium"
<http://purl.obolibrary.org/obo/UBERON_0013676>	"aproctal bone of priapium"
<http://purl.obolibrary.org/obo/UBERON_0013677>	"serrated projection of ctenactinium"
<http://purl.obolibrary.org/obo/UBERON_0013719>	"dartos muscle of scrotum"
<http://purl.obolibrary.org/obo/UBERON_0013720>	"dartos muscle of labia majora"
<http://purl.obolibrary.org/obo/UBERON_0013758>	"cervical os"
<http://purl.obolibrary.org/obo/UBERON_0013759>	"internal cervical os"
<http://purl.obolibrary.org/obo/UBERON_0013760>	"external cervical os"
<http://purl.obolibrary.org/obo/UBERON_0013761>	"cervical cavity"
<http://purl.obolibrary.org/obo/UBERON_0013769>	"uterine lumen"
<http://purl.obolibrary.org/obo/UBERON_0014394>	"uterine fat pad"
<http://purl.obolibrary.org/obo/UBERON_0014458>	"female bulbospongiosus muscle"
<http://purl.obolibrary.org/obo/UBERON_0014849>	"hemotrichorial placental membrane"
<http://purl.obolibrary.org/obo/UBERON_0014850>	"hemomonochorial placental membrane"
<http://purl.obolibrary.org/obo/UBERON_0014914>	"haemolymphatic fluid-testis barrier"
<http://purl.obolibrary.org/obo/UBERON_0015130>	"connective tissue of prostate gland"
<http://purl.obolibrary.org/obo/UBERON_0015131>	"subepithelial connective tissue of prostatic gland"
<http://purl.obolibrary.org/obo/UBERON_0015171>	"uterine spiral artery"
<http://purl.obolibrary.org/obo/UBERON_0015172>	"endometrial blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0015173>	"helicine branch of uterine artery"
<http://purl.obolibrary.org/obo/UBERON_0015174>	"helicine artery of penis"
<http://purl.obolibrary.org/obo/UBERON_0015177>	"helicine artery"
<http://purl.obolibrary.org/obo/UBERON_0015243>	"lower part of vagina"
<http://purl.obolibrary.org/obo/UBERON_0015479>	"scrotum skin"
<http://purl.obolibrary.org/obo/UBERON_0015717>	"smooth muscle tissue layer of ejaculatory duct"
<http://purl.obolibrary.org/obo/UBERON_0015792>	"prostate gland dorsal lobe"
<http://purl.obolibrary.org/obo/UBERON_0016408>	"corona of glans penis"
<http://purl.obolibrary.org/obo/UBERON_0016409>	"base of glans penis"
<http://purl.obolibrary.org/obo/UBERON_0016486>	"posterior fornix of vagina"
<http://purl.obolibrary.org/obo/UBERON_0016487>	"anterior fornix of vagina"
<http://purl.obolibrary.org/obo/UBERON_0016505>	"Mullerian tubercle"
