?x	?label
<http://purl.obolibrary.org/obo/UBERON_0001548>	"lateral marginal vein"
<http://purl.obolibrary.org/obo/UBERON_0001549>	"dorsal metatarsal vein"
<http://purl.obolibrary.org/obo/UBERON_0001550>	"medial marginal vein"
<http://purl.obolibrary.org/obo/UBERON_0001551>	"vein of hindlimb zeugopod"
<http://purl.obolibrary.org/obo/UBERON_0001552>	"kidney arcuate artery"
<http://purl.obolibrary.org/obo/UBERON_0001553>	"medial tarsal artery"
<http://purl.obolibrary.org/obo/UBERON_0001561>	"subcostal artery"
<http://purl.obolibrary.org/obo/UBERON_0001584>	"left subclavian artery"
<http://purl.obolibrary.org/obo/UBERON_0001585>	"anterior vena cava"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"internal jugular vein"
<http://purl.obolibrary.org/obo/UBERON_0001587>	"subclavian vein"
<http://purl.obolibrary.org/obo/UBERON_0001588>	"vertebral vein"
<http://purl.obolibrary.org/obo/UBERON_0001589>	"internal thoracic vein"
<http://purl.obolibrary.org/obo/UBERON_0001590>	"pericardiacophrenic vein"
<http://purl.obolibrary.org/obo/UBERON_0001591>	"thymic vein"
<http://purl.obolibrary.org/obo/UBERON_0001592>	"bronchial vein"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0001594>	"azygos vein"
<http://purl.obolibrary.org/obo/UBERON_0001610>	"lingual artery"
<http://purl.obolibrary.org/obo/UBERON_0001611>	"sublingual artery"
<http://purl.obolibrary.org/obo/UBERON_0001612>	"facial artery"
<http://purl.obolibrary.org/obo/UBERON_0001613>	"occipital artery"
<http://purl.obolibrary.org/obo/UBERON_0001614>	"superficial temporal artery"
<http://purl.obolibrary.org/obo/UBERON_0001615>	"transverse facial artery"
<http://purl.obolibrary.org/obo/UBERON_0001616>	"maxillary artery"
<http://purl.obolibrary.org/obo/UBERON_0001617>	"mental artery"
<http://purl.obolibrary.org/obo/UBERON_0001618>	"buccal artery"
<http://purl.obolibrary.org/obo/UBERON_0001619>	"ophthalmic artery"
<http://purl.obolibrary.org/obo/UBERON_0001620>	"central retinal artery"
<http://purl.obolibrary.org/obo/UBERON_0001621>	"coronary artery"
<http://purl.obolibrary.org/obo/UBERON_0001622>	"lacrimal artery"
<http://purl.obolibrary.org/obo/UBERON_0001623>	"dorsal nasal artery"
<http://purl.obolibrary.org/obo/UBERON_0001624>	"anterior cerebral artery"
<http://purl.obolibrary.org/obo/UBERON_0001625>	"right coronary artery"
<http://purl.obolibrary.org/obo/UBERON_0001626>	"left coronary artery"
<http://purl.obolibrary.org/obo/UBERON_0001627>	"middle cerebral artery"
<http://purl.obolibrary.org/obo/UBERON_0001628>	"posterior communicating artery"
<http://purl.obolibrary.org/obo/UBERON_0001629>	"carotid body"
<http://purl.obolibrary.org/obo/UBERON_0001631>	"thoracic duct"
<http://purl.obolibrary.org/obo/UBERON_0001632>	"temporal artery"
<http://purl.obolibrary.org/obo/UBERON_0001633>	"basilar artery"
<http://purl.obolibrary.org/obo/UBERON_0001634>	"mesencephalic artery"
<http://purl.obolibrary.org/obo/UBERON_0001635>	"superior cerebellar artery"
<http://purl.obolibrary.org/obo/UBERON_0001636>	"posterior cerebral artery"
<http://purl.obolibrary.org/obo/UBERON_0001637>	"artery"
<http://purl.obolibrary.org/obo/UBERON_0001638>	"vein"
<http://purl.obolibrary.org/obo/UBERON_0001639>	"hepatic portal vein"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"celiac artery"
<http://purl.obolibrary.org/obo/UBERON_0001641>	"transverse sinus"
<http://purl.obolibrary.org/obo/UBERON_0001642>	"superior sagittal sinus"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"right pulmonary artery"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"left pulmonary artery"
<http://purl.obolibrary.org/obo/UBERON_0001653>	"facial vein"
<http://purl.obolibrary.org/obo/UBERON_0001654>	"supraorbital vein"
<http://purl.obolibrary.org/obo/UBERON_0001655>	"submental vein"
<http://purl.obolibrary.org/obo/UBERON_0001656>	"retromandibular vein"
<http://purl.obolibrary.org/obo/UBERON_0001657>	"superficial temporal vein"
<http://purl.obolibrary.org/obo/UBERON_0001658>	"middle temporal vein"
<http://purl.obolibrary.org/obo/UBERON_0001659>	"transverse facial vein"
<http://purl.obolibrary.org/obo/UBERON_0001660>	"maxillary vein"
<http://purl.obolibrary.org/obo/UBERON_0001661>	"deep temporal vein"
<http://purl.obolibrary.org/obo/UBERON_0001662>	"anterior auricular vein"
<http://purl.obolibrary.org/obo/UBERON_0001663>	"cerebral vein"
<http://purl.obolibrary.org/obo/UBERON_0001664>	"inferior cerebral vein"
<http://purl.obolibrary.org/obo/UBERON_0001668>	"cerebellar vein"
<http://purl.obolibrary.org/obo/UBERON_0001669>	"superior cerebellar vein"
<http://purl.obolibrary.org/obo/UBERON_0001670>	"inferior cerebellar vein"
<http://purl.obolibrary.org/obo/UBERON_0001671>	"temporal vein"
<http://purl.obolibrary.org/obo/UBERON_0001672>	"anterior cerebral vein"
<http://purl.obolibrary.org/obo/UBERON_0001673>	"central retinal vein"
<http://purl.obolibrary.org/obo/UBERON_0001674>	"masseteric vein"
<http://purl.obolibrary.org/obo/UBERON_0001776>	"optic choroid"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"phrenic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001886>	"choroid plexus"
<http://purl.obolibrary.org/obo/UBERON_0001889>	"trunk of phrenic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001915>	"endothelium of capillary"
<http://purl.obolibrary.org/obo/UBERON_0001916>	"endothelium of arteriole"
<http://purl.obolibrary.org/obo/UBERON_0001917>	"endothelium of artery"
<http://purl.obolibrary.org/obo/UBERON_0001918>	"endothelium of venule"
<http://purl.obolibrary.org/obo/UBERON_0001919>	"endothelium of vein"
<http://purl.obolibrary.org/obo/UBERON_0001979>	"venule"
<http://purl.obolibrary.org/obo/UBERON_0001980>	"arteriole"
<http://purl.obolibrary.org/obo/UBERON_0001981>	"blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0001982>	"capillary"
<http://purl.obolibrary.org/obo/UBERON_0002011>	"thoracodorsal artery"
<http://purl.obolibrary.org/obo/UBERON_0002012>	"pulmonary artery"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"pulmonary vein"
<http://purl.obolibrary.org/obo/UBERON_0002017>	"portal vein"
<http://purl.obolibrary.org/obo/UBERON_0002039>	"inferior phrenic vein"
<http://purl.obolibrary.org/obo/UBERON_0002040>	"bronchial artery"
<http://purl.obolibrary.org/obo/UBERON_0002042>	"lymphatic vessel endothelium"
<http://purl.obolibrary.org/obo/UBERON_0002049>	"vasculature"
<http://purl.obolibrary.org/obo/UBERON_0002056>	"inferior suprarenal artery"
<http://purl.obolibrary.org/obo/UBERON_0002057>	"phrenic artery"
<http://purl.obolibrary.org/obo/UBERON_0002060>	"femoral artery"
<http://purl.obolibrary.org/obo/UBERON_0002061>	"truncus arteriosus"
<http://purl.obolibrary.org/obo/UBERON_0002062>	"endocardial cushion"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"sinus venosus"
<http://purl.obolibrary.org/obo/UBERON_0002064>	"common cardinal vein"
<http://purl.obolibrary.org/obo/UBERON_0002065>	"posterior cardinal vein"
<http://purl.obolibrary.org/obo/UBERON_0002066>	"umbilical vein"
<http://purl.obolibrary.org/obo/UBERON_0002070>	"superior pancreaticoduodenal artery"
<http://purl.obolibrary.org/obo/UBERON_0002078>	"right cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0002079>	"left cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0002080>	"heart right ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002081>	"cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0002082>	"cardiac ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002083>	"ductus venosus"
<http://purl.obolibrary.org/obo/UBERON_0002084>	"heart left ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002085>	"interatrial septum"
<http://purl.obolibrary.org/obo/UBERON_0002086>	"sinoatrial valve"
<http://purl.obolibrary.org/obo/UBERON_0002087>	"atrioventricular canal"
<http://purl.obolibrary.org/obo/UBERON_0002088>	"lateral thoracic vein"
<http://purl.obolibrary.org/obo/UBERON_0002089>	"thoracodorsal vein"
<http://purl.obolibrary.org/obo/UBERON_0002094>	"interventricular septum"
<http://purl.obolibrary.org/obo/UBERON_0002098>	"apex of heart"
<http://purl.obolibrary.org/obo/UBERON_0002099>	"cardiac septum"
<http://purl.obolibrary.org/obo/UBERON_0002111>	"artery smooth muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0002133>	"atrioventricular valve"
<http://purl.obolibrary.org/obo/UBERON_0002134>	"tricuspid valve"
<http://purl.obolibrary.org/obo/UBERON_0002135>	"mitral valve"
<http://purl.obolibrary.org/obo/UBERON_0002137>	"aortic valve"
<http://purl.obolibrary.org/obo/UBERON_0002146>	"pulmonary valve"
<http://purl.obolibrary.org/obo/UBERON_0002165>	"endocardium"
<http://purl.obolibrary.org/obo/UBERON_0002166>	"endocardium of atrium"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"vasculature of head"
<http://purl.obolibrary.org/obo/UBERON_0002201>	"vasculature of trunk"
<http://purl.obolibrary.org/obo/UBERON_0002203>	"vasculature of eye"
<http://purl.obolibrary.org/obo/UBERON_0002243>	"cutaneous vein"
<http://purl.obolibrary.org/obo/UBERON_0002248>	"transverse pericardial sinus"
<http://purl.obolibrary.org/obo/UBERON_0002249>	"median artery"
<http://purl.obolibrary.org/obo/UBERON_0002250>	"popliteal artery"
<http://purl.obolibrary.org/obo/UBERON_0002270>	"hyaloid artery"
<http://purl.obolibrary.org/obo/UBERON_0002288>	"choroid plexus of third ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002290>	"choroid plexus of fourth ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002302>	"myocardium of atrium"
<http://purl.obolibrary.org/obo/UBERON_0002307>	"choroid plexus of lateral ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002320>	"glomerular mesangium"
<http://purl.obolibrary.org/obo/UBERON_0002333>	"pulmonary trunk"
<http://purl.obolibrary.org/obo/UBERON_0002345>	"descending thoracic aorta"
<http://purl.obolibrary.org/obo/UBERON_0002348>	"epicardium"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"myocardium"
<http://purl.obolibrary.org/obo/UBERON_0002350>	"conducting system of heart"
<http://purl.obolibrary.org/obo/UBERON_0002351>	"sinoatrial node"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"atrioventricular node"
<http://purl.obolibrary.org/obo/UBERON_0002353>	"bundle of His"
<http://purl.obolibrary.org/obo/UBERON_0002354>	"cardiac Purkinje fiber"
<http://purl.obolibrary.org/obo/UBERON_0002357>	"serous pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002359>	"fibrous pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002391>	"lymph"
<http://purl.obolibrary.org/obo/UBERON_0002406>	"pericardial sac"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"parietal serous pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002425>	"visceral serous pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002443>	"choroidal blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0002454>	"dorsal metacarpal artery"
<http://purl.obolibrary.org/obo/UBERON_0002455>	"common plantar digital arteries"
<http://purl.obolibrary.org/obo/UBERON_0002456>	"internal thoracic artery"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"intersomitic artery"
<http://purl.obolibrary.org/obo/UBERON_0002458>	"spinal artery"
<http://purl.obolibrary.org/obo/UBERON_0002459>	"inferior palpebral vein"
<http://purl.obolibrary.org/obo/UBERON_0002460>	"vesical vein"
<http://purl.obolibrary.org/obo/UBERON_0002493>	"uterine artery"
<http://purl.obolibrary.org/obo/UBERON_0002494>	"papillary muscle of heart"
<http://purl.obolibrary.org/obo/UBERON_0002505>	"spiral modiolar artery"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"trabecula carnea"
<http://purl.obolibrary.org/obo/UBERON_0002522>	"tunica media"
<http://purl.obolibrary.org/obo/UBERON_0003084>	"heart primordium"
<http://purl.obolibrary.org/obo/UBERON_0003085>	"ventral aorta"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"caudal artery"
<http://purl.obolibrary.org/obo/UBERON_0003087>	"anterior cardinal vein"
<http://purl.obolibrary.org/obo/UBERON_0003088>	"caudal vein"
<http://purl.obolibrary.org/obo/UBERON_0003105>	"dorsal lateral plate region"
<http://purl.obolibrary.org/obo/UBERON_0003118>	"pharyngeal arch artery 1"
<http://purl.obolibrary.org/obo/UBERON_0003119>	"pharyngeal arch artery 2"
<http://purl.obolibrary.org/obo/UBERON_0003120>	"pharyngeal arch artery 3"
<http://purl.obolibrary.org/obo/UBERON_0003121>	"pharyngeal arch artery 4"
<http://purl.obolibrary.org/obo/UBERON_0003122>	"pharyngeal arch artery 5"
<http://purl.obolibrary.org/obo/UBERON_0003123>	"pharyngeal arch artery 6"
<http://purl.obolibrary.org/obo/UBERON_0003210>	"blood-cerebrospinal fluid barrier"
<http://purl.obolibrary.org/obo/UBERON_0003282>	"mesentery of heart"
<http://purl.obolibrary.org/obo/UBERON_0003304>	"mesoderm blood island"
<http://purl.obolibrary.org/obo/UBERON_0003369>	"fossa ovalis of heart"
<http://purl.obolibrary.org/obo/UBERON_0003378>	"cardiac muscle of auricular region"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"cardiac muscle of right atrium"
<http://purl.obolibrary.org/obo/UBERON_0003380>	"cardiac muscle of left atrium"
<http://purl.obolibrary.org/obo/UBERON_0003381>	"cardiac muscle of right ventricle"
<http://purl.obolibrary.org/obo/UBERON_0003382>	"cardiac muscle of left ventricle"
<http://purl.obolibrary.org/obo/UBERON_0003383>	"cardiac muscle tissue of interventricular septum"
<http://purl.obolibrary.org/obo/UBERON_0003388>	"mesothelium of pericardial cavity"
<http://purl.obolibrary.org/obo/UBERON_0003452>	"trabecula carnea cardiac muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0003456>	"respiratory system lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0003468>	"ureteric segment of renal artery"
<http://purl.obolibrary.org/obo/UBERON_0003469>	"respiratory system artery"
<http://purl.obolibrary.org/obo/UBERON_0003470>	"artery of upper lip"
<http://purl.obolibrary.org/obo/UBERON_0003471>	"artery of lower lip"
<http://purl.obolibrary.org/obo/UBERON_0003472>	"cerebellar artery"
<http://purl.obolibrary.org/obo/UBERON_0003473>	"thoracic cavity artery"
<http://purl.obolibrary.org/obo/UBERON_0003474>	"meningeal artery"
<http://purl.obolibrary.org/obo/UBERON_0003475>	"ureteric vein"
<http://purl.obolibrary.org/obo/UBERON_0003476>	"respiratory system venous blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003477>	"vein of upper lip"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"vein of lower lip"
<http://purl.obolibrary.org/obo/UBERON_0003479>	"thoracic cavity vein"
<http://purl.obolibrary.org/obo/UBERON_0003480>	"vein of clitoris"
<http://purl.obolibrary.org/obo/UBERON_0003481>	"tail vein"
<http://purl.obolibrary.org/obo/UBERON_0003482>	"vein of trabecular bone"
<http://purl.obolibrary.org/obo/UBERON_0003489>	"respiratory system capillary endothelium"
<http://purl.obolibrary.org/obo/UBERON_0003494>	"respiratory system venule"
<http://purl.obolibrary.org/obo/UBERON_0003495>	"respiratory system arteriole"
<http://purl.obolibrary.org/obo/UBERON_0003496>	"head blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003497>	"abdomen blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003498>	"heart blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003499>	"brain blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003500>	"corneal blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003501>	"retina blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003502>	"neck blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003503>	"leg blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003504>	"respiratory system blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003505>	"trachea blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003506>	"chest blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003507>	"arm blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003508>	"pedal digit blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003509>	"arterial blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003510>	"eyelid blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003511>	"iris blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003512>	"lung blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003513>	"trunk blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003514>	"limb blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003515>	"forelimb blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003516>	"hindlimb blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003517>	"kidney blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003518>	"main bronchus blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003519>	"thoracic cavity blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003520>	"pelvis blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003521>	"pes blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003522>	"manual digit blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003523>	"manus blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003524>	"tail blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0003526>	"respiratory system capillary"
